iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,raw_difference_dbc,cal_difference_dbc,cal_dc_difference_codes,raw_sndr_db,raw_sfdr_db,raw_enob,cal_sndr_db,cal_sfdr_db,cal_enob,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,swapped,align_margin,rejected,offset_error_a,offset_error_b,gain_error,skew_error_ps,offset_a_state,offset_b_state,gain_corr_a,gain_corr_b,skew_cmd_ps
25,25500,0,8,4931,-7.099220096904693,-7.295026766907608,17.24613103980546,16.83429685276798,0.9761201984325104,0.0,-124.26955633067593,-124.26955633067593,37.212153986451895,41.657001387873784,5.889062123995332,37.22023252591604,40.564943252641825,5.890404074072433,37.2121539864519,41.657001387873784,5.889062123995333,37.220232525916046,40.56494325264182,5.890404074072434,-16.07160611799613,-16.135260846746153,0.6981930977687849,37.212153986451895,41.657001387873784,5.889062123995332,37.2121539864519,41.657001387873784,5.889062123995333,nan,-16.07160611799613,nan,-16.135260846746153,False,6.422961533519664,,-7.099220096904693,-7.295026766907608,-0.02387980156748959,-124.26955633067593,-16.659548695187002,-7.918091694689814,0.9917026945846069,1.010997176498951,926.5679304786656
26,26520,0,8,4291,11.059001808129665,10.26733924762478,18.536897764165325,18.98517247425513,1.0241828333841485,0.0,-96.31654171825704,-96.31654171825704,37.74789788531377,42.06439252668149,5.978056127128534,37.53198603471744,41.845298967908626,5.942190371215522,37.74789788531376,42.06439252668147,5.978056127128533,37.53198603471745,41.84529896790863,5.942190371215523,-18.345796293418537,-18.41221163532495,0.7150189693941851,37.74789788531377,42.06439252668149,5.978056127128534,37.74789788531376,42.06439252668147,5.978056127128533,nan,-18.345796293418537,nan,-18.41221163532495,False,6.897038436694211,,11.059001808129665,10.26733924762478,0.024182833384148505,-96.31654171825704,-12.756513386337028,-4.363612196425457,0.9958995762648132,1.0068196647227494,955.4628929941427
27,27540,0,8,2895,8.63860774214869,7.822176369406405,18.296208167749082,18.44311419239297,1.008029315325721,0.0,-110.04667085551509,-110.04667085551509,37.61176034640308,41.95579849276545,5.955441918007157,37.04355226582845,41.108720008795,5.861055193659213,37.611760346403074,41.95579849276547,5.955441918007156,37.04355226582846,41.10872000879499,5.8610551936592135,-17.149145956144142,-17.222588058066673,0.5957829258946585,37.61176034640308,41.95579849276545,5.955441918007157,37.611760346403074,41.95579849276547,5.955441918007156,nan,-17.149145956144142,nan,-17.222588058066673,False,6.209060965387182,,8.63860774214869,7.822176369406405,0.008029315325720932,-110.04667085551509,-9.720551948245124,-1.6443946193173002,0.9972989448176651,1.0054162207184676,988.4768942507973
28,28560,0,8,6223,0.3765539619359547,-1.0307154514261585,16.52090744038047,16.550685685843163,1.001802458222719,0.0,-151.889682067615,-151.889682067615,37.15760291738343,41.15488055248296,5.880000484615188,36.42577725729883,40.71646414143676,5.758434760348644,37.157602917383414,41.15488055248295,5.880000484615186,36.42577725729883,40.716464141436774,5.758434760348644,-14.392194310900578,-14.433044016351818,2.1715763092590112,37.15760291738343,41.15488055248296,5.880000484615188,37.157602917383414,41.15488055248295,5.880000484615186,nan,-14.392194310900578,nan,-14.433044016351818,False,6.115710163274867,,0.3765539619359547,-1.0307154514261585,0.0018024582227189612,-151.889682067615,-9.588401114874213,-2.0032016492470186,0.9976135230122943,1.0050996526906117,1034.043798871082
29,29580,0,8,1031,5.006274976201897,4.833005231010216,19.118247162248533,19.326020256519705,1.0108677899447522,0.0,-117.03691365500634,-117.03691365500634,37.688319467421024,41.837582780114325,5.96815937997027,37.60125823576482,41.94090517627026,5.953697381356283,37.68831946742102,41.837582780114325,5.9681593799702695,37.60125823576481,41.940905176270256,5.953697381356282,-16.641262335905658,-16.69320231553181,-0.06774426747937312,37.688319467421024,41.837582780114325,5.96815937997027,37.68831946742102,41.837582780114325,5.9681593799702695,nan,-16.641262335905658,nan,-16.69320231553181,False,7.945864841973821,,5.006274976201897,4.833005231010216,0.010867789944752237,-117.03691365500634,-7.832013294087755,-0.3202323771700075,0.9995108474997692,1.0032086417183195,1069.1548729675837
30,30600,0,8,663,-7.069753168589263,-6.189246115126199,18.106005288998542,18.16723662736936,1.0033818248362063,0.0,-108.25871500607037,-108.25871500607037,37.411746156403794,41.999442770603935,5.922216969502292,37.52258127824696,42.14606762370842,5.940628119310127,37.4117461564038,41.999442770603935,5.922216969502293,37.52258127824695,42.14606762370842,5.940628119310126,-17.289297471903314,-17.31980287942551,-1.4171866368245318,37.411746156403794,41.999442770603935,5.922216969502292,37.4117461564038,41.999442770603935,5.922216969502293,nan,-17.289297471903314,nan,-17.31980287942551,False,6.190680092722313,,-7.069753168589263,-6.189246115126199,0.003381824836206304,-108.25871500607037,-10.307637861040554,-2.4795400727095807,1.0001023773561923,1.0026169245196574,1101.6324874694049
31,31620,0,8,4839,-0.12946565958826436,-0.587329717964714,18.12323350562784,18.314999597797875,1.010581229453921,0.0,-128.18745205601581,-128.18745205601581,37.94202669032214,42.35934938263899,6.010303436930588,37.07230888083241,41.44366990930198,5.865832040005384,37.94202669032214,42.35934938263898,6.010303436930588,37.07230888083241,41.443669909301974,5.865832040005384,-15.834425930934266,-15.852675934148195,0.2115967155742373,37.94202669032214,42.35934938263899,6.010303436930588,37.94202669032214,42.35934938263898,6.010303436930588,nan,-15.834425930934266,nan,-15.852675934148195,False,6.877017778615952,,-0.12946565958826436,-0.587329717964714,0.010581229453920926,-128.18745205601581,-10.352946203348148,-2.684568928956082,1.0019542820843303,1.0007798025752588,1140.0887230862095
32,32640,0,7,1787,-4.1468965352853715,-4.781170199070013,18.00925442204685,18.48109541966375,1.0261999184729864,0.0,-145.66288040215576,-145.66288040215576,37.23401519895559,42.07057863590844,5.892693554643786,36.99173139041056,41.32185042678007,5.85244707481903,37.23401519895559,42.07057863590845,5.892693554643786,36.99173139041055,41.32185042678007,5.852447074819029,-14.724588197073285,-14.716685405990784,0.6673311954118715,37.23401519895559,42.07057863590844,5.892693554643786,37.23401519895559,42.07057863590845,5.892693554643786,nan,-14.724588197073285,nan,-14.716685405990784,False,7.643898745767838,,-4.1468965352853715,-4.781170199070013,0.026199918472986417,-145.66288040215576,-11.80152905119082,-4.3566745863328595,1.0065482281725775,0.9963083920500245,1183.7875872068562
33,33660,0,8,5731,5.824062330853819,4.441491891709532,18.167976581686222,18.411924254783045,1.013427344096355,0.0,-144.8940818485727,-144.8940818485727,37.598613029893656,42.817230965516906,5.953257978387652,37.154307121608625,41.72432274562867,5.879453010233991,37.59861302989367,42.81723096551693,5.953257978387653,37.15430712160861,41.724322745628655,5.8794530102339895,-14.782330904591854,-14.70531657559665,1.3155592996941436,37.598613029893656,42.817230965516906,5.953257978387652,37.59861302989367,42.81723096551693,5.953257978387653,nan,-14.782330904591854,nan,-14.70531657559665,False,6.2111015136684875,,5.824062330853819,4.441491891709532,0.013427344096355043,-144.8940818485727,-9.776368449100586,-2.7963924743858555,1.0089134003191962,0.9939982997235121,1227.255811761428
34,34680,0,8,5723,7.130470295631954,6.516046999799569,17.29864571724975,17.26751162947211,0.9982002008546487,0.0,-106.88068626691165,-106.88068626691165,37.39478920325281,41.62073591667799,5.919400199875883,37.215444049019794,41.055472232659824,5.889608646016578,37.39478920325281,41.620735916677994,5.919400199875883,37.21544404901981,41.05547223265984,5.889608646016581,-17.448197156361886,-17.268837997519036,0.042418289801567255,37.39478920325281,41.62073591667799,5.919400199875883,37.39478920325281,41.620735916677994,5.919400199875883,nan,-17.448197156361886,nan,-17.268837997519036,False,5.946769759263106,align_margin=5.9,,,,,,,,,
34,34680,0,7,2411,-1.4934706715353465,-1.3237840820083138,18.206721402144296,17.780927289025826,0.9766133559297324,0.0,-136.35446506793411,-136.35446506793411,37.66359668309181,42.06936999792003,5.9640526051647536,36.75847798673884,41.36007491702315,5.813700662248977,37.66359668309181,42.069369997920035,5.9640526051647536,36.75847798673884,41.36007491702315,5.813700662248977,-15.298269484886436,-15.165156989848708,0.3421640113532456,37.66359668309181,42.06936999792003,5.9640526051647536,37.66359668309181,42.069369997920035,5.9640526051647536,nan,-15.298269484886436,nan,-15.165156989848708,False,7.06438404773518,,-1.4934706715353465,-1.3237840820083138,-0.02338664407026758,-136.35446506793411,-10.294465180566336,-3.2625144273427034,1.0047842580657733,0.9981638169700913,1268.1621512818083
35,35700,0,8,291,1.9175894079231237,0.05588909676242876,17.84989286018378,17.636858058112093,0.9880652055594751,0.0,-150.83200113002673,-150.83200113002673,37.08942622524806,41.846954646050335,5.868675452699014,37.356275828017516,41.16675411850612,5.9130026292387905,37.08942622524806,41.846954646050335,5.868675452699014,37.356275828017516,41.16675411850611,5.9130026292387905,-14.445410067199072,-14.400517870879012,1.54915838020738,37.08942622524806,41.846954646050335,5.868675452699014,37.08942622524806,41.846954646050335,5.868675452699014,nan,-14.445410067199072,nan,-14.400517870879012,False,6.884852995858072,,1.9175894079231237,0.05588909676242876,-0.01193479444052492,-150.83200113002673,-9.626504583666579,-3.242917259488806,1.0026856766897825,1.0002737526136436,1313.4117516208164
36,36720,0,8,6343,2.7399060062749845,6.477957154123045,18.53294201836773,18.803961600570172,1.0146236675177551,0.0,-110.1046485756837,-110.1046485756837,37.09982557136797,41.28548079183561,5.87040291883189,37.417292817044384,42.82674193522982,5.923138341701725,37.09982557136798,41.285480791835624,5.870402918831891,37.41729281704438,42.82674193522979,5.9231383417017245,-17.161341066517828,-17.140119442418772,-2.7612014616325853,37.09982557136797,41.28548079183561,5.87040291883189,37.09982557136798,41.285480791835624,5.870402918831891,nan,-17.161341066517828,nan,-17.140119442418772,False,6.729403153900187,,2.7399060062749845,6.477957154123045,0.014623667517755123,-110.1046485756837,-8.670106058694993,-0.9762527608764886,1.0052516915329097,0.9977508049737266,1346.4431461935214
37,37740,0,7,2391,-7.9107064136083345,-8.664469585836448,17.61768777593373,16.89422945387692,0.9589356826356592,0.0,-148.57455573812857,-148.57455573812857,37.53071224339445,41.58605832449319,5.9419787779725,37.183168500397855,41.48836349406491,5.8842472592023025,37.53071224339445,41.58605832449319,5.9419787779725,37.18316850039787,41.48836349406493,5.884247259202304,-14.550269482179132,-14.498723825305397,0.4455427355460415,37.53071224339445,41.58605832449319,5.9419787779725,37.53071224339445,41.58605832449319,5.9419787779725,nan,-14.550269482179132,nan,-14.498723825305397,False,8.034900308670915,,-7.9107064136083345,-8.664469585836448,-0.0410643173643408,-148.57455573812857,-11.424388660837,-4.0156533205408955,0.9980276959967839,1.0052279406965698,1391.01551291496
38,38760,0,8,6651,2.9312198685592197,1.9237516347353334,18.321953077938478,18.54231322507865,1.012027110112268,0.0,-134.42108871211732,-134.42108871211732,37.500596666258275,42.28549363001935,5.936976190408352,36.999255291228025,41.61966327254861,5.85369689223057,37.50059666625828,42.28549363001936,5.936976190408354,36.999255291228025,41.61966327254859,5.85369689223057,-15.40832166007352,-15.454037518242053,1.0558306231857681,37.500596666258275,42.28549363001935,5.936976190408352,37.50059666625828,42.28549363001936,5.936976190408354,nan,-15.40832166007352,nan,-15.454037518242053,False,6.559465596955649,,2.9312198685592197,1.9237516347353334,0.01202711011226798,-134.42108871211732,-10.396434268277705,-3.345841982337546,1.000128289070882,1.0031373368711098,1431.3418395285953
39,39780,0,8,1075,-9.5924308168211,-8.533108698707842,20.244031239062984,19.79248674699279,0.9776949320647712,0.0,-102.22407472608965,-102.22407472608965,37.92457796735785,42.41962041892264,6.007404977966421,37.51855168177265,42.43971183970054,5.939958751125025,37.924577967357834,42.419620418922634,6.007404977966418,37.51855168177264,42.43971183970052,5.939958751125024,-17.781139521250246,-17.80561870902418,-0.9195674696374674,37.92457796735785,42.41962041892264,6.007404977966421,37.924577967357834,42.419620418922634,6.007404977966418,nan,-17.781139521250246,nan,-17.80561870902418,False,8.168959245304153,,-9.5924308168211,-8.533108698707842,-0.022305067935228795,-102.22407472608965,-13.753354398000623,-6.323089398791234,0.9962244014203397,1.007142300996273,1462.0090619464222
40,40800,0,7,3175,-8.454796827358216,-8.068823485702028,16.743292252541252,16.50355779631099,0.9856817612322405,0.0,-99.14264727612334,-99.14264727612334,37.64778858947062,42.488229803169624,5.961426675991798,37.288901436259266,41.8752653166713,5.90181086981051,37.64778858947061,42.4882298031696,5.961426675991796,37.28890143625927,41.87526531667132,5.901810869810511,-18.067583779012086,-18.141085782166574,-0.7773989121028508,37.64778858947062,42.488229803169624,5.961426675991798,37.64778858947061,42.4882298031696,5.961426675991796,nan,-18.067583779012086,nan,-18.141085782166574,False,5.810731194553733,align_margin=5.8,,,,,,,,,
40,40800,0,7,5691,-5.080861200963371,-5.561516801153104,18.313882109682417,17.51492440535271,0.956374202938256,0.0,-99.0695403759057,-99.0695403759057,37.4113258577576,41.00634496358406,5.92214715245143,37.26917967553403,41.6407091107658,5.89853482982293,37.411325857757596,41.00634496358407,5.922147152451429,37.26917967553403,41.64070911076579,5.89853482982293,-18.061209476685868,-18.137438865629395,0.41341988813952124,37.4113258577576,41.00634496358406,5.92214715245143,37.411325857757596,41.00634496358407,5.922147152451429,nan,-18.061209476685868,nan,-18.137438865629395,False,6.16594012494509,,-5.080861200963371,-5.561516801153104,-0.043625797061743965,-99.0695403759057,-15.538395416672536,-8.255816162901988,0.9886187117965836,1.0151820854892049,1491.729924059194
41,41820,0,7,1883,12.299626136831058,13.29337405810842,16.782425185869958,18.381486682567694,1.095281908245542,0.0,-129.77686746203509,-129.77686746203509,36.8218042663805,40.901631442657916,5.82421997780407,36.80499610779937,40.925405922697934,5.821427924883617,36.82180426638049,40.901631442657916,5.824219977804069,36.80499610779937,40.92540592269795,5.821427924883617,-15.704016734756737,-15.803264481412915,-1.2455604490632606,36.8218042663805,40.901631442657916,5.82421997780407,36.82180426638049,40.901631442657916,5.824219977804069,nan,-15.704016734756737,nan,-15.803264481412915,False,6.653019023919252,,12.299626136831058,13.29337405810842,0.09528190824554206,-129.77686746203509,-11.18396726704974,-3.6727162571389034,1.0051032703393483,0.9997271738551009,1530.6629842978045
42,42840,0,8,6911,1.9817595862112358,1.5024740111241837,20.328435324273727,19.12863692712954,0.9409793042108099,0.0,-151.30425798388683,-151.30425798388683,38.61981573838736,43.74302616258173,6.122892979798565,37.68197535308757,41.84470827256571,5.967105540379996,38.61981573838736,43.74302616258171,6.122892979798565,37.681975353087594,41.844708272565725,5.9671055403799995,-14.407517318454339,-14.371667399132633,0.23252891346451987,38.61981573838736,43.74302616258173,6.122892979798565,38.61981573838736,43.74302616258171,6.122892979798565,nan,-14.407517318454339,nan,-14.371667399132633,False,5.990593859344366,align_margin=6.0,,,,,,,,,
42,42840,0,8,8195,-1.7557832426465003,-0.10524400346820026,17.982460025049775,17.158752168643097,0.9541938169049594,0.0,-98.92118092178528,-98.92118092178528,37.29564113300688,40.76293172865871,5.902930420765263,36.822862710097766,40.431713708766175,5.824395799019563,37.29564113300688,40.76293172865871,5.902930420765263,36.822862710097766,40.431713708766196,5.824395799019563,-18.023488761677154,-17.96597873062829,-1.3494790322047352,37.29564113300688,40.76293172865871,5.902930420765263,37.29564113300688,40.76293172865871,5.902930420765263,nan,-18.023488761677154,nan,-17.96597873062829,False,5.978973428142791,align_margin=6.0,,,,,,,,,
42,42840,0,8,21,-6.31984200294449,-6.5210418122684946,17.430562070809664,16.764219730769028,0.9617716091234639,0.0,-99.80688300638813,-99.80688300638813,37.352021662592676,42.21062230571008,5.912295957241309,36.79195073817519,41.21090554038653,5.819260919962657,37.35202166259267,42.21062230571009,5.912295957241308,36.791950738175196,41.210905540386534,5.819260919962658,-17.997632293736036,-17.941563908077597,0.4976628774779659,37.352021662592676,42.21062230571008,5.912295957241309,37.35202166259267,42.21062230571009,5.912295957241308,nan,-17.997632293736036,nan,-17.941563908077597,False,5.5859900820717305,align_margin=5.6,,,,,,,,,
42,42840,0,8,783,5.259582821846225,5.086293871265658,18.05824898448844,17.66461670005929,0.9782020790184437,0.0,-98.44664291524934,-98.44664291524934,37.43295753806921,42.558451838647066,5.925740454828773,37.577286212251295,41.63186034960748,5.9497153176497175,37.43295753806922,42.55845183864708,5.925740454828775,37.57728621225128,41.63186034960746,5.949715317649715,-18.114861248435933,-18.05946320238047,-0.0767027230426569,37.43295753806921,42.558451838647066,5.925740454828773,37.43295753806922,42.55845183864708,5.925740454828775,nan,-18.114861248435933,nan,-18.05946320238047,False,6.595899304051173,,5.259582821846225,5.086293871265658,-0.021797920981556307,-98.44664291524934,-9.352459956338613,-1.8920275837699023,1.0012691670479452,1.0036257501524628,1560.1969771723793
43,43860,0,7,3611,-4.773538363360553,-3.4916698354646494,18.092465587801847,17.868027020962653,0.9875949153668413,0.0,-121.38475795477322,-121.38475795477322,37.27726818263537,41.088594958428295,5.899878435653716,37.21636728090327,42.12489709016339,5.889762006794564,37.27726818263537,41.08859495842828,5.899878435653716,37.21636728090327,42.1248970901634,5.889762006794564,-16.27037353027536,-16.28806945174598,-1.3520371690260378,37.27726818263537,41.088594958428295,5.899878435653716,37.27726818263537,41.08859495842828,5.899878435653716,nan,-16.27037353027536,nan,-16.28806945174598,False,6.883499272928776,,-4.773538363360553,-3.4916698354646494,-0.012405084633158703,-121.38475795477322,-11.021080625146435,-3.1096970608902113,0.9990955220153298,1.0058318782733795,1596.6124045588112
44,44880,0,8,6499,-4.980020387283278,-5.9042424292497255,17.307534143109248,17.72498964679378,1.024119871740986,0.0,-118.5353150824034,-118.5353150824034,38.34333617228629,42.35711637920522,6.076966141575797,37.81717479451708,41.90963112943763,5.989563919354997,38.343336172286314,42.357116379205245,6.0769661415758005,37.81717479451708,41.90963112943762,5.989563919354997,-16.489022163779325,-16.538389835123557,1.196999931255832,38.34333617228629,42.35711637920522,6.076966141575797,38.343336172286314,42.357116379205245,6.0769661415758005,nan,-16.489022163779325,nan,-16.538389835123557,False,6.067728585101778,,-4.980020387283278,-5.9042424292497255,0.024119871740986065,-118.5353150824034,-12.765665699487709,-5.164200298334576,1.0033126817887303,1.0016862758892087,1632.1729990835322
45,45900,0,7,4519,5.176504194357647,7.678435381388059,17.698262597655802,17.692549158894057,0.9996771751616736,0.0,-99.83923168084527,-99.83923168084527,37.11646733986949,40.90100995450298,5.873167332204234,37.24035657382396,41.40836216627957,5.893746939173416,37.11646733986949,40.90100995450298,5.873167332204234,37.24035657382396,41.408362166279574,5.893746939173416,-17.999427342753933,-17.98441978806714,-2.0089991191198315,37.11646733986949,40.90100995450298,5.873167332204234,37.11646733986949,40.90100995450298,5.873167332204234,nan,-17.999427342753933,nan,-17.98441978806714,False,7.120185659563319,,5.176504194357647,7.678435381388059,-0.0003228248383263521,-99.83923168084527,-10.95987125383683,-2.4812720720292516,1.0032560002942297,1.001742883775402,1662.1247685877859
46,46920,0,7,6077,1.3171741292377375,0.24672765715151082,22.432972857988172,22.442786762969458,1.0004374767911242,0.0,-108.89612930718505,-108.89612930718505,28.988519355107396,30.85186188052599,4.523009859652391,28.77008131757271,30.67583225070421,4.486724471357594,28.9885193551074,30.85186188052599,4.523009859652392,28.770081317572714,30.67583225070421,4.486724471357594,-17.252157698201685,-17.23809423736144,1.0107263789276355,28.988519355107396,30.85186188052599,4.523009859652391,28.9885193551074,30.85186188052599,4.523009859652392,nan,-17.252157698201685,nan,-17.23809423736144,False,6.745418424805652,,1.3171741292377375,0.24672765715151082,0.0004374767911241584,-108.89612930718505,-10.50035648881374,-2.3950676363385557,1.0033328080069746,1.0016662254407374,1694.7936073799415
47,47940,0,8,691,-1.86000864473439,-0.5306051761338765,17.144173047783053,17.223817319587187,1.0046455592569064,0.0,-98.48750417742377,-98.48750417742377,37.271547621484075,42.61577282205157,5.898928176326259,37.364480837562446,41.80455397418179,5.914365587634959,37.27154762148406,42.61577282205156,5.898928176326256,37.364480837562446,41.804553974181786,5.914365587634959,-18.122208031495358,-18.106391275193918,-1.1284770009493474,37.271547621484075,42.61577282205157,5.898928176326259,37.27154762148406,42.61577282205156,5.898928176326256,nan,-18.122208031495358,nan,-18.106391275193918,False,6.094491407967217,,-1.86000864473439,-0.5306051761338765,0.004645559256906351,-98.48750417742377,-11.149197053441734,-2.580470524975579,1.0041484903594236,1.0008556634882817,1724.3398586331687
48,48960,0,8,7147,1.1895094379139926,1.9710874463956558,17.049006706230557,17.05205239103239,1.000178642947024,0.0,-98.91411946026133,-98.91411946026133,37.180252916454165,41.458511342058856,5.883762942932586,36.94365439592704,41.9499486420717,5.844460863110805,37.18025291645417,41.458511342058884,5.883762942932588,36.94365439592704,41.9499486420717,5.844460863110805,-18.07915663424946,-18.045290237372097,-0.1842315902411893,37.180252916454165,41.458511342058856,5.883762942932586,37.18025291645417,41.458511342058884,5.883762942932588,nan,-18.07915663424946,nan,-18.045290237372097,False,6.3424542305776574,,1.1895094379139926,1.9710874463956558,0.0001786429470240769,-98.91411946026133,-10.734588748726884,-1.891179719711972,1.004179882567398,1.0008243798109675,1754.014094471247
49,49980,0,7,7379,4.6815283193386446,2.797762272388773,18.91097057497438,19.159627137276168,1.013148799598411,0.0,-148.6350038900071,-148.6350038900071,37.73311723454053,42.25286027716194,5.975600869525006,37.18779124106269,41.873310558229775,5.885015156322707,37.73311723454053,42.25286027716193,5.975600869525006,37.187791241062705,41.87331055822979,5.8850151563227096,-14.560949515267016,-14.53871708378093,2.1525037588993805,37.73311723454053,42.25286027716194,5.975600869525006,37.73311723454053,42.25286027716193,5.975600869525006,nan,-14.560949515267016,nan,-14.53871708378093,False,7.436237894801528,,4.6815283193386446,2.797762272388773,0.013148799598410976,-148.6350038900071,-9.102874212104954,-0.9127695060029277,1.006490540573809,0.9985513308160942,1798.6045956382493
50,51000,0,8,3093,-0.35432282929366843,1.073889664009302,17.92241591366305,17.324181946680643,0.9666209081485301,0.0,-98.06654274339314,-98.06654274339314,37.2210136772112,41.928048917223286,5.890533833423787,37.78794981844206,41.70002551732579,5.984709272166455,37.22101367721119,41.92804891722329,5.8905338334237864,37.78794981844206,41.700025517325784,5.984709272166455,-18.160264670726256,-18.06775213013554,-0.7655433143967304,37.2210136772112,41.928048917223286,5.890533833423787,37.22101367721119,41.92804891722329,5.8905338334237864,nan,-18.160264670726256,nan,-18.06775213013554,False,5.828450694805546,align_margin=5.8,,,,,,,,,
50,51000,0,7,711,-8.528063653242505,-7.304486710228664,15.58274758513089,16.03510590580975,1.0290294325957319,0.0,-105.24699140580805,-105.24699140580805,37.01588186073832,40.823079958466586,5.856458780853542,36.5021599789929,40.19583296446185,5.771122920098489,37.015881860738325,40.82307995846658,5.8564587808535435,36.50215997899292,40.195832964461864,5.771122920098493,-17.541469910453124,-17.458890216181764,-0.499072236448594,37.01588186073832,40.823079958466586,5.856458780853542,37.015881860738325,40.82307995846658,5.8564587808535435,nan,-17.541469910453124,nan,-17.458890216181764,False,5.769254663642944,align_margin=5.8,,,,,,,,,
50,51000,0,8,2595,-2.603618073650449,-3.426870594061789,18.569731858839397,18.506281240151655,0.9965831160530442,0.0,-131.7593659713873,-131.7593659713873,37.49586361523224,41.64721940371402,5.936189969307682,37.24616409131168,41.44096545729273,5.89471164307503,37.49586361523224,41.64721940371402,5.936189969307682,37.24616409131168,41.44096545729272,5.89471164307503,-15.60907948455725,-15.541398202206139,1.828640010408951,37.49586361523224,41.64721940371402,5.936189969307682,37.49586361523224,41.64721940371402,5.936189969307682,nan,-15.60907948455725,nan,-15.541398202206139,False,7.005700708439884,,-2.603618073650449,-3.426870594061789,-0.0034168839469558288,-131.7593659713873,-10.008264068285953,-2.113914275337298,1.0058887048339102,0.9991504664451908,1838.1324054296656
51,52020,0,7,3741,-6.336093114807052,-7.086877604254567,17.70699087008473,16.953322133456428,0.9574366563941931,0.0,-135.70082876537236,-135.70082876537236,37.531612538486414,41.37529072002785,5.942128328652229,37.2175777425915,40.33456008828017,5.889963080164702,37.531612538486414,41.37529072002785,5.942128328652229,37.21757774259152,40.3345600882802,5.889963080164706,-15.339166660222878,-15.284556534318895,1.0297139540666844,37.531612538486414,41.37529072002785,5.942128328652229,37.531612538486414,41.37529072002785,5.942128328652229,nan,-15.339166660222878,nan,-15.284556534318895,False,6.52248942800815,,-6.336093114807052,-7.086877604254567,-0.042563343605806936,-135.70082876537236,-12.212914125022237,-4.596430417589595,0.9983962571836272,1.00692357316542,1878.8426540592773
52,53040,0,7,2527,7.185056886017698,7.125710692939473,15.619574091082763,15.679348327622215,1.0038268800538919,0.0,-98.06881042193474,-98.06881042193474,36.89132044238204,40.742213808512616,5.835767515345855,36.80027459516898,41.08742529944937,5.820643620459964,36.89132044238204,40.7422138085126,5.835767515345855,36.80027459516897,41.08742529944937,5.820643620459963,-18.199019660100298,-18.253099641611232,-0.08005889690346102,36.89132044238204,40.742213808512616,5.835767515345855,36.89132044238204,40.7422138085126,5.835767515345855,nan,-18.199019660100298,nan,-18.253099641611232,False,6.061293706738537,,7.185056886017698,7.125710692939473,0.003826880053891868,-98.06881042193474,-9.694104692382636,-2.119580327876684,0.999064887160064,1.0062518031943835,1908.2632971858577
53,54060,0,8,4699,-1.6793696354959233,-2.8836523102672063,17.166455914363105,16.945658458365255,0.9871378543655531,0.0,-153.06770141218374,-153.06770141218374,37.82916126104902,41.65978624268385,5.99155502675233,37.230521539852205,41.75668276519942,5.892113212600035,37.82916126104903,41.659786242683865,5.991555026752331,37.23052153985221,41.75668276519943,5.892113212600036,-14.311402231470966,-14.349728055082824,1.2085582414164993,37.82916126104902,41.65978624268385,5.99155502675233,37.82916126104903,41.659786242683865,5.991555026752331,nan,-14.311402231470966,nan,-14.349728055082824,False,6.634730510213066,,-1.6793696354959233,-2.8836523102672063,-0.012862145634446875,-153.06770141218374,-10.282434219300944,-3.122588029715857,0.996816116496604,1.0085462623791521,1954.1836076095128
54,55080,0,8,5335,4.531322515164903,4.9916013925843865,18.077343471650273,18.485534696760265,1.022580266052373,0.0,-98.15732019750862,-98.15732019750862,37.291055899082856,41.22131978237843,5.902168754000475,37.076709825963036,41.71408855881245,5.866563094013794,37.29105589908287,41.22131978237845,5.902168754000478,37.076709825963036,41.714088558812456,5.866563094013794,-18.155041224211033,-18.233551384024864,-0.5329608611570307,37.291055899082856,41.22131978237843,5.902168754000475,37.29105589908287,41.22131978237845,5.902168754000478,nan,-18.155041224211033,nan,-18.233551384024864,False,6.103361860234742,,4.531322515164903,4.9916013925843865,0.022580266052373066,-98.15732019750862,-8.691405689503775,-1.3903318580621795,1.0007550817918667,1.004648947278159,1983.6308036687653
55,56100,0,8,2347,4.7214990611575764,6.560260694475322,16.478588711799087,16.70587948369357,1.0137930969617401,0.0,-99.81260000911682,-99.81260000911682,36.89528150276083,40.840089540809814,5.836425498797481,36.83005228423732,41.16400000864235,5.825590080438094,36.895281502760824,40.840089540809785,5.83642549879748,36.83005228423732,41.16400000864235,5.825590080438094,-18.007159891716537,-18.03850324996661,-1.2526481139484638,36.89528150276083,40.840089540809814,5.836425498797481,36.895281502760824,40.840089540809785,5.83642549879748,nan,-18.007159891716537,nan,-18.03850324996661,False,7.25514989283494,,4.7214990611575764,6.560260694475322,0.013793096961740137,-99.81260000911682,-7.040127867915018,0.895134372990009,1.0031706963705358,1.002256927084716,2013.5745836715005
