iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,skew_phase_ps,skew_diff_route_ps,skew_centroid_ps,skew_source,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,raw_difference_dbc,cal_difference_dbc,cal_dc_difference_codes,raw_sndr_db,raw_sfdr_db,raw_enob,cal_sndr_db,cal_sfdr_db,cal_enob,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,swapped,align_margin,frame_sha1,rejected,offset_error_a,offset_error_b,gain_error,skew_error_ps,skew_batch_n,offset_a_state,offset_b_state,gain_corr_a,gain_corr_b,skew_cmd_ps,skew_batch_used,skew_batch_mean_ps,skew_batch_se_ps,skew_batch_error_ps,skew_action,skew_step_codes,skew_code
27,27540,0,8,951,-3.0610761681823577,-2.688065703168896,17.086217976139007,17.74150065347146,1.0383515344500203,0.0,-35.87066840895279,-35.87066840895279,-35.87066840895279,-36.53494421902509,-13.297227309382064,phase,37.588624565470795,41.36265608133003,5.951598765028372,37.42224097380939,41.49527323671087,5.923960294652723,37.5886245654708,41.36265608133003,5.951598765028373,37.422240973809394,41.49527323671089,5.923960294652724,-26.629243439414715,-26.763528851694943,-0.35778500679043357,37.588624565470795,41.36265608133003,5.951598765028372,37.5886245654708,41.36265608133003,5.951598765028373,nan,-26.629243439414715,nan,-26.763528851694943,False,6.7710307442929345,d1ee74b35a42faf4,,-3.0610761681823577,-2.688065703168896,0.038351534450020264,-35.87066840895279,8,-5.368912258355829,-7.513766531867109,1.0113680519737263,0.9950568856092927,0.0,,,,,,,
28,28560,0,8,46,-4.7673229922975136,-6.014768489126108,17.443509928803277,17.517826418884326,1.004260409194272,0.0,-38.68231912240934,-38.68231912240934,-38.68231912240934,-39.72164662489235,-259.3561841847958,phase,37.022125246783936,40.991727661000695,5.85749588817009,37.576420169701464,42.57471714019468,5.949571456761041,37.02212524678393,40.991727661000695,5.857495888170089,37.576420169701464,42.57471714019468,5.949571456761041,-25.167027637809312,-26.200013678021318,0.7892361564159653,37.022125246783936,40.991727661000695,5.85749588817009,37.02212524678393,40.991727661000695,5.857495888170089,nan,-25.167027637809312,nan,-26.200013678021318,False,5.666916807822468,db342760bc56e27d,align_margin=5.7,,,,,,,,,,,,,,,,,
28,28560,0,8,6788,1.4372467228311934,1.1396897917232165,15.534200731499569,15.978783328962846,1.028619599112156,0.0,-39.24042286740679,-39.24042286740679,-39.24042286740679,-40.47073302173079,-47.60767530527506,phase,36.20059506599892,40.69382900921687,5.721029080730718,36.67341548373818,41.208479691440054,5.799570678361825,36.200595065998925,40.69382900921688,5.72102908073072,36.67341548373818,41.20847969144003,5.799570678361825,-24.84242636568112,-25.919562957759958,0.9596177993190298,36.20059506599892,40.69382900921687,5.721029080730718,36.200595065998925,40.69382900921688,5.72102908073072,nan,-24.84242636568112,nan,-25.919562957759958,False,5.903055229402336,84b907a7d51a125a,align_margin=5.9,,,,,,,,,,,,,,,,,
28,28560,0,7,6683,2.656240086349136,2.567851552072425,18.370789139722156,18.678658536094147,1.0167586375321407,0.0,-32.99681868093168,-32.99681868093168,-32.99681868093168,-32.99616891460505,156.08786453430122,phase,37.406211230532655,41.477318353063204,5.921297546600109,37.425852724743315,41.378725580617214,5.924560253279621,37.406211230532655,41.4773183530632,5.921297546600109,37.42585272474331,41.378725580617214,5.92456025327962,-26.929015938842088,-27.624930410820664,0.5589640243415674,37.406211230532655,41.477318353063204,5.921297546600109,37.406211230532655,41.4773183530632,5.921297546600109,nan,-26.929015938842088,nan,-27.624930410820664,False,6.345651226254896,dfa366481e5d0a48,,2.656240086349136,2.567851552072425,0.016758637532140686,-32.99681868093168,9,-4.44967812948664,-6.610553804812788,1.0143341533277839,0.9921867210643464,0.0,,,,,,,
29,29580,0,8,2323,-8.65816386140477,-7.699151949654691,17.538092098707832,17.29641135474362,0.9862196673045172,0.0,-40.14687341641419,-40.14687341641419,-40.14687341641419,-41.7765946966028,76.38473730822126,phase,37.86296797058429,42.23099985176617,5.997170759233272,37.607978796639166,41.54344659916254,5.9548137535945465,37.86296797058429,42.23099985176616,5.997170759233272,37.60797879663916,41.54344659916252,5.954813753594546,-26.017665993872434,-25.711616325457026,-0.3820985186442343,37.86296797058429,42.23099985176617,5.997170759233272,37.86296797058429,42.23099985176616,5.997170759233272,nan,-26.017665993872434,nan,-25.711616325457026,False,7.803491118606493,b842be4f4b00e25d,,-8.65816386140477,-7.699151949654691,-0.013780332695482844,-40.14687341641419,10,-7.437211716470577,-9.326477254673575,1.0118880274607653,0.9946128702519744,0.0,,,,,,,
30,30600,0,7,2128,4.618513045458596,2.3458183564053385,17.33436281316701,17.699731959297203,1.0210777373283464,0.0,-38.43541000097834,-38.43541000097834,-38.43541000097834,-39.36435983855056,262.29608787340857,phase,37.33522632065042,42.64806074688621,5.9095060333306355,37.072394915572076,42.0635226823676,5.865846331490379,37.33522632065041,42.648060746886216,5.909506033330635,37.07239491557208,42.063522682367605,5.86584633149038,-25.153621158237232,-26.240193061185487,1.7190608038075288,37.33522632065042,42.64806074688621,5.9095060333306355,37.33522632065041,42.648060746886216,5.909506033330635,nan,-25.153621158237232,nan,-26.240193061185487,False,7.66491751246969,569feba455916692,,4.618513045458596,2.3458183564053385,0.02107773732834639,-38.43541000097834,11,-5.839723138641558,-8.500993843691905,1.0156204817192558,0.9910198695333926,0.0,,,,,,,
31,31620,0,7,7248,1.90618860151957,1.4775398043885046,17.791704394355737,17.304241742811286,0.9726016889253682,0.0,-32.49875579773422,-32.49875579773422,-32.49875579773422,-32.708567030805455,154.3991028542102,phase,37.152891058737005,42.21097266635095,5.879217783843357,37.724495703597015,42.24810700300763,5.974168721527744,37.15289105873702,42.21097266635098,5.87921778384336,37.72449570359703,42.248107003007654,5.974168721527747,-26.789420119740925,-27.69251221372396,0.40660684970919764,37.152891058737005,42.21097266635095,5.879217783843357,37.15289105873702,42.21097266635098,5.87921778384336,nan,-26.789420119740925,nan,-27.69251221372396,False,6.878155741776113,38275c0cdeabe895,,1.90618860151957,1.4775398043885046,-0.027398311074631754,-32.49875579773422,12,-5.182818298161715,-7.979168855682872,1.0107508816881712,0.9959053713999461,0.0,,,,,,,
32,32640,0,7,5519,3.4801813594296824,3.231774851550079,16.96389541794243,17.416589316294566,1.0266857279651305,0.0,-36.446324153050824,-36.446324153050824,-36.446324153050824,-36.50020816821401,193.31612030417463,phase,36.92752530216686,40.684032817481715,5.841781611655626,37.22165652284903,41.03196162967512,5.890640618413461,36.92752530216687,40.684032817481715,5.841781611655627,37.22165652284903,41.03196162967512,5.890640618413461,-26.588011733732028,-26.84200082755347,-0.10453747388234022,36.92752530216686,40.684032817481715,5.841781611655626,36.92752530216687,40.684032817481715,5.841781611655627,nan,-26.588011733732028,nan,-26.84200082755347,False,6.450506757486999,3c511e091b8a7955,,3.4801813594296824,3.231774851550079,0.026685727965130468,-36.446324153050824,13,-3.9777107905966846,-6.843397094102242,1.0154710907252893,0.9913753771262832,0.0,,,,,,,
33,33660,0,7,1363,-8.171173543031495,-5.837589359023143,17.381401611058877,17.041700039783628,0.9804560311718984,0.0,-39.979972232261915,-39.979972232261915,-39.979972232261915,-42.09356811391839,309.46582801819255,phase,37.74692923656042,41.38484201871714,5.977895222020004,37.44078242480222,40.77322173342487,5.9270402699007025,37.74692923656042,41.38484201871713,5.977895222020004,37.44078242480222,40.77322173342485,5.9270402699007025,-25.916743174273602,-25.609197605433263,-2.081219436014048,37.74692923656042,41.38484201871714,5.977895222020004,37.74692923656042,41.38484201871713,5.977895222020004,nan,-25.916743174273602,nan,-25.609197605433263,False,7.0622684924242565,81c5ab22ae228ca2,,-8.171173543031495,-5.837589359023143,-0.01954396882810161,-39.979972232261915,14,-6.79404969593998,-8.90432812265031,1.011997982040269,0.994833662402738,0.0,,,,,,,
34,34680,0,8,3496,-3.4638399922773737,-2.6674577003401096,17.647620972146864,17.495279386091926,0.9913675851098923,0.0,-33.50454666420261,-33.50454666420261,-33.50454666420261,-33.50306121602666,81.95431606731556,phase,36.988159441326914,40.935528857837475,5.851853727795169,37.19467008855558,41.78627520066087,5.8861578220192,36.98815944132689,40.93552885783745,5.851853727795166,37.19467008855558,41.786275200660874,5.8861578220192,-27.012987064436604,-27.627707833690845,-0.5307347261859313,36.988159441326914,40.935528857837475,5.851853727795169,36.98815944132689,40.93552885783745,5.851853727795166,nan,-27.012987064436604,nan,-27.627707833690845,False,6.356765537192121,c33170c7d7f0078d,,-3.4638399922773737,-2.6674577003401096,-0.008632414890107687,-33.50454666420261,15,-7.992020461507019,-9.84278671166123,1.0104691844117073,0.9963496167103645,0.0,,,,,,,
35,35700,0,7,4376,2.761573517223799,1.6038243279658801,17.614791606512828,18.23789379999516,1.0353738044367182,0.0,-33.443819923862925,-33.443819923862925,-33.443819923862925,-34.45794185686111,121.2554305803515,phase,37.38483194921511,40.88755677539598,5.917746170965966,37.603207545961176,42.48294389921487,5.954021187036741,37.3848319492151,40.887556775395964,5.917746170965964,37.60320754596118,42.48294389921487,5.9540211870367425,-26.17740974180422,-27.17414591482681,1.0921169771765653,37.38483194921511,40.88755677539598,5.917746170965966,37.3848319492151,40.887556775395964,5.917746170965964,nan,-26.17740974180422,nan,-27.17414591482681,False,6.9715223465593255,72a0df5b08b5359a,,2.761573517223799,1.6038243279658801,0.035373804436718226,-33.443819923862925,16,-7.03548388826055,-9.279391588730965,1.0167244087924814,0.9903925233787682,0.0,,,,,,,
36,36720,0,7,3198,-6.47521306008186,-7.181237199860448,17.105049928461888,16.982338887141125,0.9928260343095182,0.0,-36.630372097842866,-36.630372097842866,-36.630372097842866,-38.60243372523577,-13.791722360956273,phase,36.81551395799333,41.472039304623756,5.823175076078627,37.714255747726554,41.861953818495145,5.972467732180491,36.81551395799333,41.47203930462379,5.823175076078627,37.71425574772656,41.86195381849516,5.972467732180492,-26.669125111762348,-26.498341901227093,0.6996676938748081,36.81551395799333,41.472039304623756,5.823175076078627,36.81551395799333,41.47203930462379,5.823175076078627,nan,-26.669125111762348,nan,-26.498341901227093,False,5.400411711135823,775f0b622157889b,align_margin=5.4,,,,,,,,,,,,,,,,,
36,36720,0,7,5164,-5.138307728551943,-4.543560282050148,17.821603890109234,17.711452605321572,0.9938192271881435,0.0,-36.2976697484598,-36.2976697484598,-36.2976697484598,-36.29813313072545,89.02999826694634,phase,37.55550086967404,42.279086464952925,5.946096489979078,36.995186617297364,42.112740415678715,5.85302103277365,37.55550086967405,42.27908646495293,5.9460964899790785,36.995186617297364,42.11274041567869,5.85302103277365,-25.42751754306068,-26.729446887240602,0.28071309405146394,37.55550086967404,42.279086464952925,5.946096489979078,37.55550086967405,42.27908646495293,5.9460964899790785,nan,-25.42751754306068,nan,-26.729446887240602,False,6.077793859817504,c072a896e47e4bc1,,-5.138307728551943,-4.543560282050148,-0.006180772811856472,-36.2976697484598,17,-8.804309038361026,-10.88506414903297,1.0156246838404537,0.9914704291260789,0.0,,,,,,,
37,37740,0,8,6777,6.425478007527403,7.515144209102472,17.375140830337198,16.662667730279175,0.9589946863156333,0.0,-37.71047780635845,-37.71047780635845,-37.71047780635845,-39.31871931270264,-316.67039035836456,phase,29.67563752647312,31.559806048599484,4.6371490907762665,30.223825808377775,32.288816902771146,4.728210267172388,29.67563752647312,31.559806048599484,4.6371490907762665,30.22382580837778,32.288816902771146,4.728210267172389,-26.392704017069256,-26.15372280778319,-1.1030884933670624,29.67563752647312,31.559806048599484,4.6371490907762665,29.67563752647312,31.559806048599484,4.6371490907762665,nan,-26.392704017069256,nan,-26.15372280778319,False,6.230212408717934,3f7bb0daacf630a9,,6.425478007527403,7.515144209102472,-0.04100531368436666,-37.71047780635845,18,-6.589989774151535,-8.232135331474272,1.0083366323098224,0.9988893673054701,0.0,,,,,,,
38,38760,0,7,3979,-9.559173998656215,-9.774962899276302,16.978033138127213,17.581580954524394,1.035548747695739,0.0,-39.25948622103938,-39.25948622103938,-39.25948622103938,-39.24815164075279,201.92891995807173,phase,36.95418780995099,41.27641110567474,5.846210599659633,37.424780880796334,41.21124324012187,5.924382206112348,36.95418780995099,41.27641110567474,5.846210599659633,37.42478088079633,41.21124324012187,5.924382206112347,-25.999465036451568,-26.13316422610027,-0.10287282530498665,36.95418780995099,41.27641110567474,5.846210599659633,36.95418780995099,41.27641110567474,5.846210599659633,nan,-25.999465036451568,nan,-26.13316422610027,False,5.886549542421755,ab54c3a70ec95172,align_margin=5.9,,,,,,,,,,,,,,,,,
38,38760,0,7,5036,1.1821825278776847,-0.8743553892209157,17.945076597217014,18.56222604878398,1.034391017961031,0.0,-38.896702107713836,-38.896702107713836,-38.896702107713836,-41.63102496453347,90.49227601105022,phase,36.90796582283707,42.124997280568834,5.838532528710478,37.17194864542766,41.84840786998385,5.882383495918217,36.907965822837085,42.124997280568834,5.83853252871048,37.17194864542765,41.84840786998386,5.882383495918215,-25.025726219225817,-25.672567152513757,2.0835551822982232,36.90796582283707,42.124997280568834,5.838532528710478,36.907965822837085,42.124997280568834,5.83853252871048,nan,-25.025726219225817,nan,-25.672567152513757,False,6.806513157831624,f52c18ad57ab9c42,,1.1821825278776847,-0.8743553892209157,0.034391017961030945,-38.896702107713836,19,-6.1796467681562355,-8.538499976292576,1.0144052338755156,0.9930774994762568,0.0,,,,,,,
39,39780,0,8,3096,9.909321514737728,10.535666951136218,18.202449885818712,18.41290530756147,1.0115619283702422,0.0,-32.8660113628291,-32.8660113628291,-32.8660113628291,-33.041958182129186,105.32481049388036,phase,37.39365320878604,42.39338993413379,5.919211496476088,37.329517556103205,41.99250534973177,5.9085577335719615,37.39365320878604,42.39338993413379,5.919211496476088,37.32951755610322,41.9925053497318,5.908557733571964,-27.059247088655468,-27.63790496333966,-0.4124777818873948,37.39365320878604,42.39338993413379,5.919211496476088,37.39365320878604,42.39338993413379,5.919211496476088,nan,-27.059247088655468,nan,-27.63790496333966,False,6.338171429803105,a5a52bba82caed0a,,9.909321514737728,10.535666951136218,0.01156192837024217,-32.8660113628291,20,-2.7606358893304486,-4.8253119976681145,1.0164577179896974,0.9910911347725456,0.0,18,-36.471794624499545,0.653276520278154,-36.471794624499545,move+1:OK,1,26
40,40800,0,7,2260,-6.722834989255199,-6.67448478948764,17.883454348704024,17.45586063133639,0.9760899818888389,0.0,-27.205226148616216,-27.205226148616216,-27.205226148616216,-28.35681329315756,66.37598805569885,phase,37.13853713816134,42.30284058491995,5.876833411654708,37.134704621656994,42.608405584223306,5.876196781006146,37.13853713816135,42.302840584919934,5.87683341165471,37.13470462165701,42.60840558422332,5.876196781006148,-28.685133830865013,-29.091836996737864,0.41040833195373505,37.13853713816134,42.30284058491995,5.876833411654708,37.13853713816135,42.302840584919934,5.87683341165471,nan,-28.685133830865013,nan,-29.091836996737864,False,8.4969233734737,eb31c080cf2365aa,,-6.722834989255199,-6.67448478948764,-0.023910018111161113,-27.205226148616216,1,-5.075530256892494,-7.182380479424637,1.012204601561584,0.9953396941255104,0.0,,,,,,,
41,41820,0,7,2532,0.7139442383576866,0.5195322217344438,17.76614050278993,18.257746599710337,1.0276709562689323,0.0,-26.464846598509773,-26.464846598509773,-26.464846598509773,-26.642015674931415,174.86903230067998,phase,36.479605704215324,41.31711920720861,5.767376362826466,37.23695823978901,41.95681311857076,5.893182431858641,36.479605704215324,41.31711920720861,5.767376362826466,37.23695823978901,41.95681311857076,5.893182431858641,-28.09857113666613,-29.52069892629097,0.40323418114896037,36.479605704215324,41.31711920720861,5.767376362826466,36.479605704215324,41.31711920720861,5.767376362826466,nan,-28.09857113666613,nan,-29.52069892629097,False,7.114855030961505,86d71a4616396cb0,,0.7139442383576866,0.5195322217344438,0.027670956268932345,-26.464846598509773,2,-4.828662693714372,-6.9996928214519345,1.0171061186829629,0.9906496226861532,0.0,,,,,,,
42,42840,0,7,7981,-12.361730685130038,-11.64567933239006,17.19474639298942,16.392294695900656,0.9533315770556561,0.0,-29.411527572370694,-29.411527572370694,-29.411527572370694,-32.025129261795506,43.73161420472044,phase,29.82782661468044,31.5721899287548,4.662429670212697,30.08225666737982,31.683939540555443,4.704693798568076,29.82782661468044,31.572189928754796,4.662429670212697,30.082256667379824,31.68393954055545,4.704693798568077,-28.37539430882764,-28.01331579237877,-0.02981216094526573,29.82782661468044,31.5721899287548,4.662429670212697,29.82782661468044,31.572189928754796,4.662429670212697,nan,-28.37539430882764,nan,-28.01331579237877,False,4.75683078933411,4a84dfe575e02c73,align_margin=4.8,,,,,,,,,,,,,,,,,
42,42840,0,7,2411,-5.90515439707224,-5.057481420654369,17.93327334383005,17.91568368348775,0.9990191606403885,0.0,-32.37434028339352,-32.37434028339352,-32.37434028339352,-35.67477134355045,241.90765499806315,phase,37.28272442886893,40.799164109954745,5.900784788848661,37.05228506260802,41.18770841946378,5.862505824353493,37.282724428868924,40.799164109954745,5.900784788848659,37.05228506260803,41.187708419463796,5.8625058243534935,-27.68860576215492,-26.960461356556383,-0.5257732514308584,37.28272442886893,40.799164109954745,5.900784788848661,37.282724428868924,40.799164109954745,5.900784788848659,nan,-27.68860576215492,nan,-26.960461356556383,False,7.132290870260302,0da940321d19d3fd,,-5.90515439707224,-5.057481420654369,-0.0009808393596114628,-32.37434028339352,3,-6.8607063526902525,-8.786518815923461,1.0169315355829942,0.9908198315584796,0.0,,,,,,,
43,43860,0,7,1112,3.8813627877684205,3.0011293714654794,18.091802923049475,17.68420021607108,0.9774703102442545,0.0,-31.935522957140417,-31.935522957140417,-31.935522957140417,-31.93664573072444,256.9957193164354,phase,36.80640798355727,41.528833395000206,5.8216624557404115,37.314203926141104,42.16238990764396,5.906013941219453,36.80640798355728,41.52883339500022,5.821662455740412,37.31420392614111,42.16238990764399,5.906013941219454,-26.49773633021732,-27.926782396097938,1.712191092043472,36.80640798355727,41.528833395000206,5.8216624557404115,36.80640798355728,41.52883339500022,5.821662455740412,nan,-26.49773633021732,nan,-27.926782396097938,False,7.109321800775125,fa1bdbd9b55adcc2,,3.8813627877684205,3.0011293714654794,-0.02252968975574554,-31.935522957140417,4,-5.524847518358648,-7.726391387548587,1.0129220839830784,0.994816373505184,0.0,,,,,,,
44,44880,0,7,996,-6.639099814184404,-6.810731734996356,17.17223712812513,17.5979410023084,1.0247902396762296,0.0,-28.9354275914433,-28.9354275914433,-28.9354275914433,-29.23543777693229,-69.86631401871408,phase,37.114777783087305,41.566336357978855,5.872886674931447,37.22087683362537,42.74372668591666,5.890511101931125,37.114777783087305,41.56633635797884,5.872886674931447,37.22087683362537,42.743726685916656,5.890511101931125,-27.19799700435128,-28.68158830943452,0.07938601007090895,37.114777783087305,41.566336357978855,5.872886674931447,37.114777783087305,41.56633635797884,5.872886674931447,nan,-27.19799700435128,nan,-28.68158830943452,False,6.791341622024843,745df82aafdb32f3,,-6.639099814184404,-6.810731734996356,0.02479023967622962,-28.9354275914433,5,-7.8188886610171195,-10.122568381348641,1.0173164356992535,0.9906049713165331,0.0,,,,,,,
45,45900,0,8,8048,-4.092592732773863,-5.004285940704964,18.074222233993776,17.67178971364184,0.9777344488110229,0.0,-34.4774740847931,-34.4774740847931,-34.4774740847931,-38.536280388637834,185.88641272591062,phase,37.72670880154676,42.546688877775196,5.974536345771888,37.46451177970125,42.21859162385635,5.930982023206188,37.726708801546756,42.54668887777518,5.974536345771887,37.46451177970124,42.218591623856334,5.9309820232061865,-27.33319023235968,-26.38304648397677,0.5728176930240596,37.72670880154676,42.546688877775196,5.974536345771888,37.726708801546756,42.54668887777518,5.974536345771887,nan,-27.33319023235968,nan,-26.38304648397677,False,6.388576301315492,59b93bfc577b3144,,-4.092592732773863,-5.004285940704964,-0.022265551188977106,-34.4774740847931,6,-9.226914134906457,-11.890679919209147,1.0133524912437248,0.994552734435294,0.0,,,,,,,
46,46920,0,8,3140,7.745043966226785,9.204884275821069,18.195186970213626,18.66612477516154,1.0258825482650362,0.0,-31.94157987364604,-31.94157987364604,-31.94157987364604,-32.236089451272896,50.48664381958108,phase,37.28514731565686,42.23571921539504,5.901187261737021,37.23360661805236,42.03371873624879,5.892625684061855,37.28514731565687,42.23571921539506,5.9011872617370225,37.23360661805238,42.0337187362488,5.892625684061858,-26.62506669215449,-27.91000353566286,-0.5444143596172992,37.28514731565686,42.23571921539504,5.901187261737021,37.28514731565687,42.23571921539506,5.9011872617370225,nan,-26.62506669215449,nan,-27.91000353566286,False,6.134964966600235,8a0eeb6d4e7b384f,,7.745043966226785,9.204884275821069,0.02588254826503622,-31.94157987364604,7,-6.551867286348999,-8.651324795052098,1.0179424165774442,0.9901616149459637,0.0,,,,,,,
47,47940,0,8,1848,-4.0850073212705595,-3.9442742952329386,18.90478117041801,18.2659772526745,0.9662093989882781,0.0,-32.2803865315031,-32.2803865315031,-32.2803865315031,-35.8071210301475,-159.25777800636874,phase,37.419615048544216,42.17410845000831,5.923524094442562,37.35638620109171,41.62600367738194,5.913020963636497,37.41961504854421,42.174108450008305,5.92352409444256,37.356386201091716,41.62600367738194,5.913020963636498,-27.6681331952897,-26.957653222684353,-0.3973314760105717,37.419615048544216,42.17410845000831,5.923524094442562,37.41961504854421,42.174108450008305,5.92352409444256,nan,-27.6681331952897,nan,-26.957653222684353,False,7.4371987867312885,c1957b83611a7064,,-4.0850073212705595,-3.9442742952329386,-0.03379060101172193,-32.2803865315031,8,-7.9564188004236875,-10.04553760081398,1.0119229615184357,0.9962215614937713,0.0,,,,,,,
48,48960,0,8,3105,2.675796481149061,1.8215332639111286,17.350022482069075,17.924512378269224,1.0331117666731482,0.0,-30.461555618414145,-30.461555618414145,-30.461555618414145,-31.21072285507356,127.02977774027138,phase,37.45660439233041,41.49725061602825,5.9296685037093715,37.631555562123225,41.227082698445685,5.958730159821134,37.45660439233043,41.497250616028296,5.929668503709375,37.631555562123225,41.227082698445685,5.958730159821134,-26.887216856637302,-28.20834301935283,1.0765709842277866,37.45660439233041,41.49725061602825,5.9296685037093715,37.45660439233043,41.497250616028296,5.929668503709375,nan,-26.887216856637302,nan,-28.20834301935283,False,6.066213515395123,8e9d9603628a2136,,2.675796481149061,1.8215332639111286,0.03311176667314819,-30.461555618414145,9,-7.030924663007467,-9.40558292907113,1.0177866089922107,0.9906339136046141,0.0,,,,,,,
49,49980,0,8,7384,-3.335352029318149,-3.6566798930034525,17.32767569707537,16.74447610830702,0.9663428841257234,0.0,-34.23486896569472,-34.23486896569472,-34.23486896569472,-38.25387629469745,-116.92611618241217,phase,37.22387049311092,41.960507716620455,5.891008387559955,37.17020137961156,41.930846940065564,5.882093252427171,37.22387049311092,41.96050771662048,5.891008387559955,37.17020137961156,41.930846940065564,5.882093252427171,-27.30690629312564,-26.399210091255792,0.33016447561076845,37.22387049311092,41.960507716620455,5.891008387559955,37.22387049311092,41.96050771662048,5.891008387559955,nan,-27.30690629312564,nan,-26.399210091255792,False,7.21147411114779,99d7e6e7dc1d0798,,-3.335352029318149,-3.6566798930034525,-0.033657115874276555,-34.23486896569472,10,-8.177897122605122,-10.69752129800327,1.0117918506712367,0.9966719661108269,0.0,,,,,,,
50,51000,0,7,2044,-0.986318418212069,-0.45557792142615045,17.217964861161406,17.19086430020189,0.9984260299531308,0.0,-31.030206247641434,-31.030206247641434,-31.030206247641434,-31.362565178065314,159.39007594955257,phase,37.20724765413703,41.75921300890592,5.888247118627414,36.79057067281784,41.35827452091168,5.819031673225556,37.20724765413702,41.759213008905895,5.888247118627413,36.79057067281783,41.35827452091164,5.819031673225553,-28.171820554672347,-28.297988316925338,-0.542830710836508,37.20724765413703,41.75921300890592,5.888247118627414,37.20724765413702,41.759213008905895,5.888247118627413,nan,-28.171820554672347,nan,-28.297988316925338,False,7.961302241487055,b08fc437816151e8,,-0.986318418212069,-0.45557792142615045,-0.0015739700468692108,-31.030206247641434,11,-8.519085328603428,-10.857506005029155,1.0115131579095777,0.9969469269596793,0.0,,,,,,,
51,52020,0,8,1859,-1.340024871071408,-1.5230567906481465,17.48073453133626,17.714728498216676,1.0133858200558423,0.0,-30.290467743470685,-30.290467743470685,-30.290467743470685,-31.255639700623444,236.77884388975832,phase,37.1302393196602,40.35186760183394,5.875455036488406,37.025822436812035,40.980060457261935,5.858110039337548,37.13023931966019,40.35186760183392,5.875455036488405,37.02582243681204,40.98006045726194,5.858110039337549,-26.9770174212412,-28.22019475680858,0.36762351624613054,37.1302393196602,40.35186760183394,5.875455036488406,37.13023931966019,40.35186760183392,5.875455036488405,nan,-26.9770174212412,nan,-28.22019475680858,False,6.74751997989577,7960476bb5d9de16,,-1.340024871071408,-1.5230567906481465,0.013385820055842323,-30.290467743470685,12,-8.982755723009626,-11.392208367122308,1.0138826462048594,0.9946424082034024,0.0,,,,,,,
52,53040,0,8,1984,2.5039210743340075,0.8337087362301931,19.220258041157283,19.062138533354588,0.991773289023274,0.0,-27.755386973307676,-27.755386973307676,-27.755386973307676,-27.860661133128854,37.70878032515002,phase,37.18576874036439,41.66047413283956,5.88467919275156,37.64485071899711,42.122244712362644,5.9609386576407175,37.18576874036439,41.66047413283955,5.88467919275156,37.64485071899712,42.12224471236263,5.960938657640718,-27.75914329416477,-29.261759082223602,1.4460674666582443,37.18576874036439,41.66047413283956,5.88467919275156,37.18576874036439,41.66047413283955,5.88467919275156,nan,-27.75914329416477,nan,-29.261759082223602,False,8.024255730459375,439d46292eb88c9c,,2.5039210743340075,0.8337087362301931,-0.008226710976726004,-27.755386973307676,13,-8.11838312594692,-11.098838553736174,1.0124229852932964,0.9960862474849282,0.0,,,,,,,
53,54060,0,7,1260,-0.8595443703063312,0.6132971751077061,17.027686919237695,17.230113209484042,1.011888067428445,0.0,-33.803398699492575,-33.803398699492575,-33.803398699492575,-34.76060976477698,249.166338819501,phase,37.10658695848024,41.2951336575377,5.87152607283725,37.1319307979683,41.926291576995176,5.8757360129515455,37.10658695848024,41.29513365753769,5.87152607283725,37.131930797968295,41.926291576995155,5.875736012951545,-27.311340991790356,-27.125259738353797,-1.2332124157394926,37.10658695848024,41.2951336575377,5.87152607283725,37.10658695848024,41.29513365753769,5.87152607283725,nan,-27.311340991790356,nan,-27.125259738353797,False,7.115238331022385,4d2eac859603d828,,-0.8595443703063312,0.6132971751077061,0.011888067428444948,-33.803398699492575,14,-8.41553217725976,-10.883341138899167,1.0145292420184695,0.9940383237572281,0.0,,,,,,,
54,55080,0,7,1353,-4.740951566313053,-5.918689160648402,16.00556103184853,15.816086091559152,0.9881619307244306,0.0,-27.600598954880788,-27.600598954880788,-27.600598954880788,-27.607996512349995,29.821165362170415,phase,29.81475894450749,30.880625178042244,4.6602589608816425,30.07287685376321,31.18996896875094,4.703135689993888,29.81475894450749,30.880625178042244,4.6602589608816425,30.072876853763212,31.189968968750946,4.703135689993889,-27.781976241247467,-29.152597664026384,1.0519318955256747,29.81475894450749,30.880625178042244,4.6602589608816425,29.81475894450749,30.880625178042244,4.6602589608816425,nan,-27.781976241247467,nan,-29.152597664026384,False,6.685145586245928,ec1c79a3fd70f8a1,,-4.740951566313053,-5.918689160648402,-0.011838069275569407,-27.600598954880788,15,-10.051101640894165,-12.967306270542188,1.012427480214876,0.9961223056232891,0.0,,,,,,,
