iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,tone_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,skew_phase_ps,skew_diff_route_ps,skew_centroid_ps,skew_source,skew_used_ps,skew_observable,gain_mag_ratio,skew_slope_ps,skew_fold_ps,phase_a_samples,phase_b_samples,dither_peak_a_codes,dbc_ab_coherent,dbc_ab_coherent_cal,snr_dither_db,snr_dither_db_cal,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,raw_difference_dbc,cal_difference_dbc,cal_dc_difference_codes,raw_sndr_db,raw_sfdr_db,raw_enob,cal_sndr_db,cal_sfdr_db,cal_enob,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,swapped,align_margin,frame_sha1,rejected,offset_error_a,offset_error_b,gain_error,gain_source,skew_error_ps,skew_batch_n,offset_a_state,offset_b_state,gain_corr_a,gain_corr_b,skew_cmd_ps,skew_batch_used,skew_batch_mean_ps,skew_batch_se_ps,skew_batch_error_ps,skew_action,skew_step_codes,skew_code
44,44880,0,8,110,-1.9871831933850785,-1.2374655390618337,259.159087627141,253.49744864199036,0.9781538087782737,1.335101812852242,0.0,-171.18393740131197,-171.18393740131197,-171.18393740131197,-357.4801052081479,109.66135701274506,phase,-167.2407349159069,dither_phase,0.998059243215802,-167.2407349159069,-59.11547117383569,-0.3353029844971348,-0.5527159398878138,285.8125,-16.162090483564924,-16.191465041434164,6.690105260272981,7.212650508384469,-6.410879013470599,4.161251907140552,-1.357288872669535,-8.750401556692006,0.5133449042252409,-1.7459138798491707,-6.410879013470599,4.161251907140552,-1.357288872669535,-8.750401556692008,0.5133449042252409,-1.745913879849171,-6.695827368839521,-6.564908505043464,-0.10875589359118387,-6.410879013470599,4.161251907140552,-1.357288872669535,-6.410879013470599,4.161251907140552,-1.357288872669535,nan,-6.695827368839521,nan,-6.564908505043464,False,15.105850678441337,9a5f9a9cefe85d93,,-1.9871831933850785,-1.2374655390618337,-0.0019407567841980278,dither_mag,-171.18393740131197,5,-6.5166155222442255,-9.261002881262488,0.996408557358597,1.0039041900821795,0.0,,,,,,,
45,45900,0,8,5170,1.6357197542568447,1.0149500286845428,260.0555956153417,254.83518677235307,0.9799257969026348,1.4034257068362606,0.0,-201.51929923047683,-201.51929923047683,-201.51929923047683,-421.74452963866247,115.94668517242523,phase,-153.83914258806539,dither_phase,1.0024427037552757,-153.83914258806539,-59.997333151297916,-0.29669121400427245,-0.49668209936875746,283.4375,-16.25059920646597,-16.38595176286862,6.701334963708376,7.38977009057113,-5.681580589374271,5.052732792130418,-1.23614295504556,-8.575896653142811,0.9372008911420384,-1.7169263543426598,-5.681580589374269,5.05273279213042,-1.2361429550455596,-8.575896653142811,0.9372008911420376,-1.7169263543426598,-5.410878683277644,-5.271182591270927,0.442134394317103,-5.681580589374271,5.052732792130418,-1.23614295504556,-5.681580589374269,5.05273279213042,-1.2361429550455596,nan,-5.410878683277644,nan,-5.271182591270927,False,15.285167873562958,9cf569fa545ad4b3,,1.6357197542568447,1.0149500286845428,0.002442703755275666,dither_mag,-201.51929923047683,6,-5.942050089458748,-8.907151872820627,0.9968344952704454,1.003476093701183,0.0,,,,,,,
46,46920,0,8,1266,-1.785612928294131,-1.732181829014678,259.0377501351981,253.695726077017,0.9793774302958045,1.3170759730988029,0.0,-169.6415516873513,-169.6415516873513,-169.6415516873513,-339.60154793890683,106.89509315747253,phase,-169.1411891320772,dither_phase,0.9992657021767014,-169.1411891320772,-57.88822871532552,-0.35778020583776915,-0.5776637517094695,283.75,-16.357758106171833,-16.42407353429731,6.274887131469496,7.0633182787300015,-6.232587695953445,2.9446347382587845,-1.3276723747430972,-8.772388707638683,0.5395625557082318,-1.7495662305047648,-6.232587695953445,2.9446347382587854,-1.3276723747430972,-8.772388707638685,0.53956255570823,-1.749566230504765,-7.718419525378789,-7.596795821759209,-0.7879518034815183,-6.232587695953445,2.9446347382587845,-1.3276723747430972,-6.232587695953445,2.9446347382587854,-1.3276723747430972,nan,-7.718419525378789,nan,-7.596795821759209,False,17.769841841135758,8a6d2c4ce4e05c1b,,-1.785612928294131,-1.732181829014678,-0.0007342978232985908,dither_mag,-169.6415516873513,7,-6.568999224814854,-9.511315384000069,0.9967063999254339,1.003605137262073,0.0,,,,,,,
47,47940,0,8,1866,3.7648915353530015,3.44034039649127,260.27288838202156,255.325327005296,0.9809908692085375,1.2996236303063526,0.0,-125.80952461621575,-125.80952461621575,-125.80952461621575,-57.33809060275453,114.98142009079685,phase,-155.41173732315227,dither_phase,1.0065821604806726,-155.41173732315227,-62.498226607139586,-0.2954942798715033,-0.49752953839160124,282.5,-16.237701937745545,-16.37116618671892,6.774289315351818,7.385347701150162,-4.959592589885197,3.3570840711107937,-1.1162113936686375,-7.122605089077544,2.315291265768359,-1.4755157955278313,-4.959592589885195,3.3570840711107945,-1.116211393668637,-7.122605089077544,2.315291265768359,-1.4755157955278313,-5.627471910479013,-5.504919110260962,0.9446805854372703,-4.959592589885197,3.3570840711107937,-1.1162113936686375,-4.959592589885195,3.3570840711107945,-1.116211393668637,nan,-5.627471910479013,nan,-5.504919110260962,False,18.297687113214035,ab7adf6c084a5cd3,,3.7648915353530015,3.44034039649127,0.006582160480672616,dither_mag,-125.80952461621575,8,-5.246932829462991,-8.311521666266726,0.9978544841838078,1.0024566659220204,0.0,,,,,,,
48,48960,0,8,8018,-6.405960196720207,-5.3014703582350915,256.0647897930172,250.23209699867633,0.9772218085936157,1.3312775522548348,0.0,-366.1593063846511,-366.1593063846511,-366.1593063846511,-525.7376434518187,110.86879915678591,phase,-176.28633375644748,dither_phase,0.9958704726038745,-176.28633375644748,-62.0539362979904,-0.3532315633761557,-0.5824037972595374,283.0,-16.119334400543966,-16.100740406100165,6.093413343857039,6.658253104147654,-6.637353072619795,4.7880763219194264,-1.3949091482757137,-9.220150030819598,0.06756296360322907,-1.8239451878437871,-6.637353072619794,4.7880763219194264,-1.3949091482757132,-9.220150030819598,0.06756296360322907,-1.8239451878437871,-8.289006858031273,-8.178897439033312,-1.6587811296881445,-6.637353072619795,4.7880763219194264,-1.3949091482757137,-6.637353072619794,4.7880763219194264,-1.3949091482757132,nan,-8.289006858031273,nan,-8.178897439033312,False,15.76246422293801,134e91720352d70b,,-6.405960196720207,-5.3014703582350915,-0.0041295273961254875,dither_mag,-366.1593063846511,9,-7.493839672484276,-10.16248908307337,0.9971333673835957,1.003184112579358,0.0,,,,,,,
49,49980,0,8,2626,-3.446252785593356,-3.5822142203561573,260.6523462660252,255.19804525805952,0.9790744219796935,1.3479274667715664,0.0,-230.81671334327845,-230.81671334327845,-230.81671334327845,-409.36845430720894,112.48046499772522,phase,-152.1796414560248,dither_phase,1.0023482245117725,-152.1796414560248,-61.111204193461916,-0.29331631851777806,-0.4911498524106103,283.5625,-16.353814504670233,-16.439823001082022,5.620009133356486,6.885008740560137,-5.978311234266595,3.789915971940741,-1.2854337598449495,-8.47000373449925,3.6994563378173027,-1.69933616852147,-5.978311234266598,3.789915971940741,-1.28543375984495,-8.47000373449925,3.6994563378173044,-1.69933616852147,-7.6298770919771375,-7.499374469774267,-0.44305771281810546,-5.978311234266595,3.789915971940741,-1.2854337598449495,-5.978311234266598,3.789915971940741,-1.28543375984495,nan,-7.6298770919771375,nan,-7.499374469774267,False,16.757837917770402,a399d611c08e387f,,-3.446252785593356,-3.5822142203561573,0.002348224511772523,dither_mag,-230.81671334327845,10,-8.703495787114782,-11.412284570664362,0.997543128661185,1.0027728305952728,0.0,,,,,,,
50,51000,0,8,1786,6.894847645583316,7.140362171179163,258.62885978931337,251.89836846014222,0.9739762556481361,1.5434826490295326,0.0,332.88805576103306,332.88805576103306,332.88805576103306,-237.697154080333,114.67856326079155,phase,-161.6665321949171,dither_phase,1.004904230691418,-161.6665321949171,-58.54982081541527,-0.31869311210737544,-0.5288596039607677,281.5625,-16.16834655555782,-16.328926118383546,6.6837409374734165,7.210210502891722,-5.584022812482875,3.9865367141331296,-1.2199373442662582,-7.842752398969819,1.1569648071343757,-1.5951415945132592,-5.584022812482875,3.9865367141331305,-1.2199373442662582,-7.842752398969819,1.1569648071343743,-1.5951415945132592,-6.235101428104411,-6.120708206677116,-0.45783961241476834,-5.584022812482875,3.9865367141331296,-1.2199373442662582,-5.584022812482875,3.9865367141331305,-1.2199373442662582,nan,-6.235101428104411,nan,-6.120708206677116,False,18.229437944687966,c50e6208540dd782,,6.894847645583316,7.140362171179163,0.004904230691417988,dither_mag,332.88805576103306,11,-6.284355594957937,-8.920068304265163,0.9983992604460137,1.0019164105505838,0.0,,,,,,,
51,52020,0,8,3792,4.593657223301655,3.242937883979562,259.14760992830736,252.64415335806862,0.974904431601596,1.3014177868252494,0.0,-406.7851316914183,-406.7851316914183,-406.7851316914183,-554.4021259652072,110.61559386726518,phase,-176.90150900137124,dither_phase,1.0085927931596013,-176.90150900137124,-60.00675007855585,-0.3551444576508971,-0.5851164193526797,283.75,-16.042009629784143,-16.01464262265371,7.152974454584694,6.773803209920701,-6.482922538485317,4.957087913790912,-1.3692562356287903,-9.285167210837669,0.1484344514363703,-1.834745383860078,-6.482922538485315,4.957087913790913,-1.36925623562879,-9.285167210837669,0.14843445143637124,-1.834745383860078,-5.1019528490500266,-5.037238876471068,0.355733295663069,-6.482922538485317,4.957087913790912,-1.3692562356287903,-6.482922538485315,4.957087913790913,-1.36925623562879,nan,-5.1019528490500266,nan,-5.037238876471068,False,15.976256189866726,2e6afdad736b2cf3,,4.593657223301655,3.242937883979562,0.008592793159601264,dither_mag,-406.7851316914183,12,-4.673997803389324,-7.787211064439024,0.9999005921547631,1.000422625750558,0.0,,,,,,,
52,53040,0,7,2666,-4.825522454131203,-3.7560423318444642,260.1952770947271,252.69368361032193,0.9711693710655858,1.3451817280895666,0.0,-103.03009257305956,-103.03009257305956,-103.03009257305956,-321.76302112123943,112.11990353421832,phase,-166.64478905406108,dither_phase,1.0059136594739928,-166.64478905406108,-61.96332723857587,-0.3202574266427039,-0.5368956524129833,283.5,-16.094121492710375,-16.115463349379343,5.891146940602133,6.668649147643199,-6.533195409230609,4.492255000525247,-1.3776072108356494,-8.520948060951612,1.2832396291626689,-1.7077986812211983,-6.533195409230612,4.492255000525246,-1.37760721083565,-8.520948060951612,1.283239629162668,-1.7077986812211983,-7.894290026278327,-7.881351908394012,-0.5665787676289362,-6.533195409230609,4.492255000525247,-1.3776072108356494,-6.533195409230612,4.492255000525246,-1.37760721083565,nan,-7.894290026278327,nan,-7.881351908394012,False,15.925161145530732,cc8875a43e1570e2,,-4.825522454131203,-3.7560423318444642,0.005913659473992805,dither_mag,-103.03009257305956,13,-6.363098572203061,-9.101270525218697,1.0009353796864864,0.9993933845532313,0.0,,,,,,,
53,54060,0,8,726,-2.3724518305780333,-3.463293978619417,262.3074109575302,254.57184585275064,0.9705095442155388,1.2459487109852554,0.0,-172.12115916118682,-172.12115916118682,-172.12115916118682,-300.48259818300926,120.0602620198065,phase,-163.81190086775032,dither_phase,0.988910292791458,-163.81190086775032,-60.305458560734415,-0.3033522852322085,-0.5163077563602839,283.57142857142856,-16.091400747101858,-16.02793824260765,7.071810150635254,7.587173030246438,-5.495456284464211,5.360917889768228,-1.2052252964226264,-8.449970303050687,1.0400076666459206,-1.6960083559884864,-5.495456284464211,5.360917889768229,-1.2052252964226264,-8.44997030305069,1.040007666645919,-1.6960083559884869,-4.779714340043693,-4.812322927017286,0.16999373950216512,-5.495456284464211,5.360917889768228,-1.2052252964226264,-5.495456284464211,5.360917889768229,-1.2052252964226264,nan,-4.779714340043693,nan,-4.812322927017286,False,16.309736230137005,4031c50663d6d1b7,,-2.3724518305780333,-3.463293978619417,-0.011089707208541966,dither_mag,-172.12115916118682,14,-7.192680738598654,-10.314159174725493,0.9989928656347925,1.0013546559827902,0.0,,,,,,,
54,55080,0,8,5246,-5.5100975914599815,-5.6935431835656605,260.0885164610266,254.1083583147468,0.977007219589505,1.3082728770264285,0.0,-243.13646900873104,-243.13646900873104,-243.13646900873104,-397.2188084167462,106.96167367255325,phase,-153.06860623432044,dither_phase,0.9996632911669502,-153.06860623432044,-55.8527628313098,-0.30435020018676334,-0.5033393882913799,282.4375,-16.144089206760846,-16.242992984945875,5.124248510253117,6.5120945992810855,-5.483176901969254,4.216817352329799,-1.2031855318885805,-8.686958822267881,0.23848712452830134,-1.7353752196458274,-5.483176901969255,4.216817352329799,-1.2031855318885807,-8.686958822267881,0.23848712452830045,-1.7353752196458274,-7.024242558376023,-6.985143867809461,-0.5232449049921222,-5.483176901969254,4.216817352329799,-1.2031855318885805,-5.483176901969255,4.216817352329799,-1.2031855318885807,nan,-7.024242558376023,nan,-6.985143867809461,False,15.266247132234826,c21f5aee6ab05f1c,,-5.5100975914599815,-5.6935431835656605,-0.0003367088330498147,dither_mag,-243.13646900873104,15,-9.123159146755794,-12.304203463571572,0.9989340009334403,1.0014136797242001,0.0,,,,,,,
55,56100,0,8,2726,9.550467493029643,11.2575956318235,259.0120359383016,252.90377127255587,0.9764170624595964,10.85106367276943,0.0,-146.11214935467405,-146.11214935467405,-146.11214935467405,-2524.8193952263264,111.94131649905314,phase,-162.70018295067766,dither_phase,1.005183523532075,-162.70018295067766,-58.71241653832522,-0.33393108585052056,-0.5454413236864015,284.125,-16.459975043023487,-16.471346515398672,7.019528955415366,6.15760995183382,-6.501881056032812,3.35025181858623,-1.3724054910353511,-8.413068222873619,1.1702918711918142,-1.6898784423378106,-6.501881056032812,3.35025181858623,-1.3724054910353511,-8.413068222873616,1.1702918711918164,-1.68987844233781,-5.573235982810569,-5.526928600221766,-0.7044869055347878,-6.501881056032812,3.35025181858623,-1.3724054910353511,-6.501881056032812,3.35025181858623,-1.3724054910353511,nan,-5.573235982810569,nan,-5.526928600221766,False,16.201453706840507,78ea4e2196300cdc,,9.550467493029643,11.2575956318235,0.005183523532074963,dither_mag,-146.11214935467405,16,-5.776928445391272,-8.369607251321519,0.9998401505660853,1.0005099651594291,0.0,,,,,,,
56,57120,0,8,4122,0.29354818104547276,-0.29721090529725414,259.54085161418226,252.76091460936712,0.973877187492265,1.1130184590602306,0.0,-369.99029285460006,-369.99029285460006,-369.99029285460006,-432.47773534801286,107.89706771367284,phase,-158.76624070730134,dither_phase,1.0030379708522776,-158.76624070730134,-58.77821064771975,-0.30763717596056633,-0.5140332888800581,281.5,-16.22234255556331,-16.192379692859213,6.891484277762151,6.998787272850743,-5.462069798868443,5.6372563042832,-1.199679368582798,-8.055677404795906,1.4938392465636665,-1.6305111968099513,-5.462069798868443,5.637256304283199,-1.199679368582798,-8.055677404795906,1.4938392465636672,-1.6305111968099513,-6.776872158680045,-6.763562607782102,-0.1521789727163767,-5.462069798868443,5.6372563042832,-1.199679368582798,-5.462069798868443,5.637256304283199,-1.199679368582798,nan,-6.776872158680045,nan,-6.763562607782102,False,16.162906961365053,17c41334fdce044e,,0.29354818104547276,-0.29721090529725414,0.0030379708522776383,dither_mag,-369.99029285460006,17,-5.6741701561709945,-8.473578046692321,1.0003717104820977,0.999979660190942,0.0,,,,,,,
57,58140,0,7,330,4.800954058023411,4.823479936035877,259.7384624514582,252.75863864773032,0.9731274924096684,1.4078048639765366,0.0,-257.04484274502033,-257.04484274502033,-257.04484274502033,-475.81811546587824,106.88271366909248,phase,-156.00798244056276,dither_phase,1.00386833910696,-156.00798244056276,-56.44029699246912,-0.3079223876274307,-0.5107327648001623,281.4285714285714,-16.16683494019848,-16.11533151561883,6.978185426450885,6.398232113454191,-6.58974022125499,2.905348460559285,-1.3870000367533206,-8.703758725658709,1.0932875169726348,-1.7381659012722108,-6.589740221254989,2.9053484605592854,-1.3870000367533206,-8.70375872565871,1.0932875169726364,-1.738165901272211,-5.993012133494781,-6.001767845945817,-0.5141571497446922,-6.58974022125499,2.905348460559285,-1.3870000367533206,-6.589740221254989,2.9053484605592854,-1.3870000367533206,nan,-5.993012133494781,nan,-6.001767845945817,False,15.86125125953592,15a5d31d1565f3f0,,4.800954058023411,4.823479936035877,0.0038683391069600503,dither_mag,-257.04484274502033,18,-3.9944606015111477,-6.785325730350008,1.0010489214586997,0.9993053231806758,0.0,,,,,,,
58,59160,0,8,6842,-3.5425847313702055,-3.012580045317077,261.36820880359056,252.70147767837778,0.9668409131895397,1.3897404159817281,0.0,27.887656560877897,27.887656560877897,27.887656560877897,-311.6150778961751,113.19161185639975,phase,-152.05346815363396,dither_phase,0.9925346570715772,-152.05346815363396,-59.51853274227953,-0.29198976088994644,-0.4896592694896706,283.6875,-16.540638591924168,-16.492944713974964,7.019662586096295,7.299349988697076,-5.912644168169719,3.73330246234758,-1.2745256093305182,-8.42784905707012,1.5551510386142187,-1.692333730410319,-5.9126441681697175,3.7333024623475812,-1.274525609330518,-8.42784905707012,1.5551510386142167,-1.692333730410319,-4.218696674488452,-4.246475140096296,-0.35348239303723794,-5.912644168169719,3.73330246234758,-1.2745256093305182,-5.9126441681697175,3.7333024623475812,-1.274525609330518,nan,-4.218696674488452,nan,-4.246475140096296,False,14.540893517032714,a6993b2195acdd4a,,-3.5425847313702055,-3.012580045317077,-0.0074653429284228245,dither_mag,27.887656560877897,19,-5.233066057648914,-7.840461724727514,0.9997411160985068,1.000620670159296,0.0,,,,,,,
59,60180,0,7,4094,-3.3660622973560006,-4.387259627342252,257.1705917764613,248.50672471705934,0.9663108172689792,0.9530376806108645,0.0,-225.24252631003205,-225.24252631003205,-225.24252631003205,-110.11500622709079,104.00899391637046,phase,-171.6610247927983,dither_phase,0.9970243127088033,-171.6610247927983,-53.8127000129524,-0.3617671036833586,-0.5849264359139964,283.7857142857143,-16.168561251402068,-16.11799089745675,6.363347962889668,6.492249200032062,-6.502850838849531,4.466864941575578,-1.3725665845265003,-9.19255906486542,0.3536565081452082,-1.8193619709078772,-6.502850838849531,4.466864941575577,-1.3725665845265003,-9.19255906486542,0.3536565081452091,-1.8193619709078772,-6.653133703560402,-6.63616561158201,0.7447024986666206,-6.502850838849531,4.466864941575578,-1.3725665845265003,-6.502850838849531,4.466864941575577,-1.3725665845265003,nan,-6.653133703560402,nan,-6.63616561158201,False,15.546286036919227,69220bedcd51ded8,,-3.3660622973560006,-4.387259627342252,-0.0029756872911966825,dither_mag,-225.24252631003205,20,-6.411492937471787,-9.375050121072888,0.9992205056351161,1.0011432938108669,0.0,20,-163.36124513218897,1.8093885860833339,-163.36124513218897,move+1:OK,1,27
60,61200,0,8,4910,6.8644712799393135,7.049767538960888,257.792487493348,252.9480127063824,0.9812078511904245,1.307637157955733,0.0,-252.72002843468414,-252.72002843468414,-252.72002843468414,-400.31869822782716,108.05457212150658,phase,-154.8773889599656,dither_phase,0.9995739295627217,-154.8773889599656,-54.338136653647425,-0.34899853363412103,-0.5503391392820763,281.9375,-16.920408602620004,-17.02340425293601,7.019745340283854,7.015481744956337,-6.92485038703116,3.0751961712063327,-1.4426661772477012,-8.854981215295338,4.377353178033743,-1.7632859161620162,-6.92485038703116,3.0751961712063327,-1.4426661772477012,-8.854981215295338,4.377353178033743,-1.7632859161620162,-8.255982258757014,-8.200837169881742,-0.4664741820697178,-6.92485038703116,3.0751961712063327,-1.4426661772477012,-6.92485038703116,3.0751961712063327,-1.4426661772477012,nan,-8.255982258757014,nan,-8.200837169881742,False,16.27419230997384,bf4474db01dd9136,,6.8644712799393135,7.049767538960888,-0.00042607043727826976,dither_mag,-252.72002843468414,1,-4.0070537426899895,-6.910449245364033,0.9991460014295057,1.001217973202718,0.0,,,,,,,
61,62220,0,8,4962,-2.7822348685201916,-1.9252261092603742,262.98589008325877,257.21433551822753,0.9780537481946122,1.2417610260519052,0.0,-239.54393302286007,-239.54393302286007,-239.54393302286007,-354.7635753370352,99.93825638593259,phase,-131.74431466850464,dither_phase,1.0013971230688041,-131.74431466850464,-50.2727852230126,-0.3014271932181215,-0.47269480228717753,283.75,-17.485956496890168,-17.543083068736927,6.599360442567419,7.236706326340409,-5.68316942531787,4.471156682113483,-1.2364068812820384,-7.475851857925514,4.971794271971575,-1.5341946607849692,-5.683169425317871,4.471156682113483,-1.2364068812820384,-7.475851857925514,4.971794271971576,-1.5341946607849692,-5.823257908174151,-5.78641882712168,-1.8119435177276806,-5.68316942531787,4.471156682113483,-1.2364068812820384,-5.683169425317871,4.471156682113483,-1.2364068812820384,nan,-5.823257908174151,nan,-5.78641882712168,False,16.284999773931403,00adf6e1f42d1ae4,,-2.7822348685201916,-1.9252261092603742,0.0013971230688041292,dither_mag,-239.54393302286007,2,-4.981668266081816,-7.5834586761532865,0.9993902891668534,1.0009735204060886,0.0,,,,,,,
62,63240,0,7,4994,4.770424578729748,6.381331657432554,261.36751460384994,254.34651274445102,0.9731374349637884,1.2938998093773288,0.0,-183.91449987128811,-183.91449987128811,-183.91449987128811,-340.643839825658,108.4325456933191,phase,-140.88955530616056,dither_phase,0.9897559647180101,-140.88955530616056,-55.04991323812553,-0.29945124007600166,-0.4826076619740104,285.07142857142856,-17.156416587896018,-17.27102007688947,6.792580268136454,7.011481870157862,-5.762240177604186,4.2819430140371635,-1.2495415577415592,-7.612855049259445,1.285165173398051,-1.5569526659899413,-5.762240177604186,4.281943014037161,-1.2495415577415592,-7.6128550492594425,1.2851651733980538,-1.5569526659899406,-6.4116889261441194,-6.378521143461693,-0.28252429225002984,-5.762240177604186,4.2819430140371635,-1.2495415577415592,-5.762240177604186,4.281943014037161,-1.2495415577415592,nan,-6.4116889261441194,nan,-6.378521143461693,False,15.761576757880977,7867456b008fed30,,4.770424578729748,6.381331657432554,-0.010244035281989916,dither_mag,-183.91449987128811,3,-3.311001039619848,-5.352164806166305,0.9975986760248803,1.002786544499257,0.0,,,,,,,
63,64260,0,8,2418,-0.8120442851608765,-0.9630112105855169,258.4804116164515,255.12023634224002,0.9870002711106887,1.4184201147817548,0.0,-122.01480544262776,-122.01480544262776,-122.01480544262776,-376.01529183191207,100.1059423994507,phase,-137.15248668135516,dither_phase,1.0168093277196275,-137.15248668135516,-55.194584181662634,-0.3020062044196738,-0.4803044371054355,280.8125,-17.256840232184366,-17.27617069900784,7.166739107026113,7.357580980403248,-5.243683914621508,5.2650271557280215,-1.1634026436248353,-7.532014886357996,1.9758270233298183,-1.5435240675013284,-5.243683914621508,5.265027155728021,-1.1634026436248353,-7.532014886358,1.9758270233298152,-1.543524067501329,-10.422365684150403,-10.294218091181467,-0.17547155365928646,-5.243683914621508,5.2650271557280215,-1.1634026436248353,-5.243683914621508,5.265027155728021,-1.1634026436248353,nan,-10.422365684150403,nan,-10.294218091181467,False,18.29301239039373,85cbb3a3c6118db9,,-0.8120442851608765,-0.9630112105855169,0.01680932771962751,dither_mag,-122.01480544262776,4,-3.5959006757529037,-5.688282124008099,1.0005332445635249,0.9998854801010805,0.0,,,,,,,
64,65280,0,8,3856,-3.205807892792749,-4.911155386557224,259.1727425715488,253.10273893744406,0.9765793131875008,1.0421486053798452,0.0,-90.06999418038005,-90.06999418038005,-90.06999418038005,-132.16476692255827,101.20573721311102,phase,-137.001492127005,dither_phase,1.00578254996595,-137.001492127005,-56.55339738118102,-0.2979245501566394,-0.4760264899217459,281.5,-17.41267979177328,-17.39182206632629,6.85129415760327,7.112263272979451,-5.4099606972324255,4.80457812390541,-1.1910233716332934,-7.904457536501735,1.797487541343307,-1.6053916173590925,-5.409960697232425,4.8045781239054115,-1.1910233716332932,-7.9044575365017335,1.7974875413433098,-1.605391617359092,-5.691300922094826,-5.7029481229879275,0.5496026199691801,-5.4099606972324255,4.80457812390541,-1.1910233716332934,-5.409960697232425,4.8045781239054115,-1.1910233716332932,nan,-5.691300922094826,nan,-5.7029481229879275,False,16.068393237633643,115abf8bd5b9ba36,,-3.205807892792749,-4.911155386557224,0.005782549965950068,dither_mag,-90.06999418038005,5,-4.717335439239389,-7.407383380605266,1.0015457304223994,0.9988794670656644,0.0,,,,,,,
65,66300,0,7,3838,6.7903152371366735,4.2151548622982435,258.0930538680892,252.0999313768808,0.9767792181874391,1.2732134238316581,0.0,-118.63225401545668,-118.63225401545668,-118.63225401545668,-275.8928545428316,93.31421631883232,phase,-148.71578300525448,dither_phase,0.9965741932214147,-148.71578300525448,-48.60946910918593,-0.3565940469543993,-0.5499245648612301,285.07142857142856,-17.21530060363585,-17.193124199002042,6.696824570050333,6.301997154876647,-6.495044631875508,4.04955730975848,-1.3712698724045695,-8.482311189157416,1.1155101677220265,-1.701380596205551,-6.49504463187551,4.049557309758478,-1.3712698724045698,-8.482311189157414,1.1155101677220294,-1.7013805962055506,-8.515500596540575,-8.575284593518589,0.8020401768107712,-6.495044631875508,4.04955730975848,-1.3712698724045695,-6.49504463187551,4.049557309758478,-1.3712698724045698,nan,-8.515500596540575,nan,-8.575284593518589,False,15.104452806555367,62529d68137049bd,,6.7903152371366735,4.2151548622982435,-0.003425806778585283,dither_mag,-118.63225401545668,6,-2.3443930355056066,-5.930424197393423,1.0009452875457392,0.9994803700518087,0.0,,,,,,,
66,67320,0,7,7330,-11.145299193999207,-11.272048796599876,259.5420697197897,253.15381887164497,0.9753864533212604,1.300503965947872,0.0,-249.1350306659572,-249.1350306659572,-249.1350306659572,-404.74080247115495,101.96333991376463,phase,-136.5205474140357,dither_phase,0.9954616808519635,-136.5205474140357,-51.84704898719508,-0.3084408834249016,-0.485917595063148,282.2142857142857,-17.40391696385309,-17.391747162113063,6.0683814080388,6.447406383318265,-5.9577853921337525,4.013532474244362,-1.2820241515172346,-7.562209828974264,1.8390520087298634,-1.548539838700044,-5.957785392133751,4.013532474244361,-1.2820241515172344,-7.562209828974265,1.839052008729864,-1.5485398387000444,-6.420300769425951,-6.451325697814995,-0.5354487312106588,-5.9577853921337525,4.013532474244362,-1.2820241515172346,-5.957785392133751,4.013532474244361,-1.2820241515172344,nan,-6.420300769425951,nan,-6.451325697814995,False,16.640124390911062,c8c349fb7bbb8311,,-11.145299193999207,-11.272048796599876,-0.004538319148036485,dither_mag,-249.1350306659572,7,-6.241563806411972,-9.877692394972385,1.0001503309419333,1.000277782120028,0.0,,,,,,,
67,68340,0,8,3738,-2.3921290838872475,-1.8228138094975028,259.37860357215806,252.24278779851403,0.9724888033347019,1.4414188865938318,0.0,-153.4061470716961,-153.4061470716961,-153.4061470716961,-423.03291085148436,101.31002332297152,phase,-139.9797528952456,dither_phase,0.9950575058702853,-139.9797528952456,-52.163623182309664,-0.305837317770789,-0.4878109965346083,283.3125,-17.112695607107554,-17.07732803581358,6.8070133661546715,7.118016596952906,-5.38858206064094,5.929752507267281,-1.1874721030965016,-7.714301250149816,1.726982364174424,-1.573804194377046,-5.388582060640939,5.929752507267281,-1.1874721030965016,-7.714301250149816,1.7269823641744233,-1.573804194377046,-6.811723211847669,-6.809409640319699,-0.43989334350580334,-5.38858206064094,5.929752507267281,-1.1874721030965016,-5.388582060640939,5.929752507267281,-1.1874721030965016,nan,-6.811723211847669,nan,-6.809409640319699,False,15.729258704502483,1a61a4c387007f40,,-2.3921290838872475,-1.8228138094975028,-0.004942494129714703,dither_mag,-153.4061470716961,8,-7.078683140834454,-10.515500056732057,0.9992852644425185,1.001147256227286,0.0,,,,,,,
