iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,tone_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,skew_phase_ps,skew_diff_route_ps,skew_centroid_ps,skew_source,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,raw_difference_dbc,cal_difference_dbc,cal_dc_difference_codes,raw_sndr_db,raw_sfdr_db,raw_enob,cal_sndr_db,cal_sfdr_db,cal_enob,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,swapped,align_margin,frame_sha1,rejected,offset_error_a,offset_error_b,gain_error,gain_source,skew_error_ps,skew_batch_n,offset_a_state,offset_b_state,gain_corr_a,gain_corr_b,skew_cmd_ps,skew_batch_used,skew_batch_mean_ps,skew_batch_se_ps,skew_batch_error_ps,skew_action,skew_step_codes,skew_code
76,77520,0,8,6017,1.709865410481391,1.2825515823298506,17.064842583601067,17.079641686066303,1.000867227599243,1.0053393726186806,0.0,-29.552945156934825,-29.552945156934825,-29.552945156934825,-29.936825238003113,-167.17606798456004,phase,36.77319133704359,41.33044981956036,5.816144740372691,37.51516849626695,42.22084859425326,5.939396760177235,36.77319133704358,41.330449819560336,5.816144740372688,37.51516849626696,42.22084859425329,5.939396760177236,-27.297359219895704,-28.564416795808498,0.5719123304486217,36.77319133704359,41.33044981956036,5.816144740372691,36.77319133704358,41.330449819560336,5.816144740372688,nan,-27.297359219895704,nan,-28.564416795808498,False,6.35888633645751,4e328b6f3312c782,,1.709865410481391,1.2825515823298506,0.00533937261868056,tone,-29.552945156934825,17,-3.9902110456378717,-6.84123654892816,1.0093211597432548,0.9912996694643597,0.0,,,,,,,
77,78540,0,8,693,-3.63240310021101,-2.755376403124618,17.82840279065873,17.717061656106896,0.993754845239969,0.9947647270909785,0.0,-21.698953445519283,-21.698953445519283,-21.698953445519283,-22.042225276128054,18.120202177676415,phase,36.908339442956695,42.078434274825014,5.838594591853273,37.31422538192867,42.23720825633245,5.906017505303767,36.908339442956695,42.078434274825014,5.838594591853273,37.314225381928665,42.237208256332465,5.906017505303765,-30.76137753802858,-31.417345209098954,-0.9412151437686882,36.908339442956695,42.078434274825014,5.838594591853273,36.908339442956695,42.078434274825014,5.838594591853273,nan,-30.76137753802858,nan,-31.417345209098954,False,6.282277835604712,ebce9b416d8b7d23,,-3.63240310021101,-2.755376403124618,-0.005235272909021482,tone,-21.698953445519283,18,-5.249811196492977,-7.814082370227295,1.0083964471915363,0.9922126509247124,0.0,,,,,,,
78,79560,0,7,5381,-10.300544580063994,-10.145705950838767,17.448707042149348,17.52549194321103,1.0044006069261293,1.0053002313675716,0.0,-30.183098649167643,-30.183098649167643,-30.183098649167643,-30.557506005429733,57.69349194094067,phase,36.9542945809694,41.32798509701378,5.8462283357092035,37.68244296884469,42.114104194987746,5.967183217416062,36.954294580969396,41.327985097013766,5.846228335709203,37.6824429688447,42.11410419498775,5.967183217416063,-26.989391865894707,-28.16362732939694,-0.09670772139889117,36.9542945809694,41.32798509701378,5.8462283357092035,36.954294580969396,41.327985097013766,5.846228335709203,nan,-26.989391865894707,nan,-28.16362732939694,False,6.0653272079255425,8d609e0b95aa2043,,-10.300544580063994,-10.145705950838767,0.005300231367571628,tone,-30.183098649167643,19,-8.824983057781399,-11.392949339403858,1.009331775725598,0.9912971856944883,0.0,,,,,,,
79,80580,0,7,7105,-4.237017289748142,-5.1388126752201675,18.486897507805352,18.538014666764425,1.0027650479988592,1.001441425144854,0.0,-24.007596180889706,-24.007596180889706,-24.007596180889706,-24.052468235516088,65.11499869072752,phase,37.1019611549921,42.118682346129496,5.870757666942209,37.250692324722195,41.44265815707645,5.89546384131598,37.101961154992075,42.118682346129475,5.870757666942206,37.25069232472221,41.44265815707645,5.895463841315983,-28.82066784406801,-30.554539003653204,1.0035811732124218,37.1019611549921,42.118682346129496,5.870757666942209,37.101961154992075,42.118682346129475,5.870757666942206,nan,-28.82066784406801,nan,-30.554539003653204,False,6.288388732341713,3bb93d8b3fe0f772,,-4.237017289748142,-5.1388126752201675,0.0014414251448540139,tone,-24.007596180889706,20,-10.294228440793113,-13.207323940968974,1.0095863790607784,0.9910474914893346,0.0,18,-26.56349555900799,0.9270079967860051,-26.56349555900799,move+1:OK,1,28
80,81600,0,8,6788,1.8413457510585778,2.342389950891807,17.651277393663886,17.424201796157906,0.9871354581064206,0.9990515121954177,0.0,-24.57886295625798,-24.57886295625798,-24.57886295625798,-24.578520925512244,155.36984222820368,phase,37.384320112840456,40.71936381299916,5.9176611483123684,37.01812824561743,41.06975621630349,5.856831934487946,37.38432011284044,40.71936381299914,5.917661148312367,37.01812824561743,41.06975621630351,5.856831934487946,-28.94900257589001,-30.138206739890144,-0.7870609971857183,37.384320112840456,40.71936381299916,5.9176611483123684,37.38432011284044,40.71936381299914,5.917661148312367,nan,-28.94900257589001,nan,-30.138206739890144,False,6.324089769528208,c26ad942749d462d,,1.8413457510585778,2.342389950891807,-0.000948487804582343,tone,-24.57886295625798,1,-9.655876907692937,-12.380081563734265,1.0094188024963413,0.9912121470435216,0.0,,,,,,,
81,82620,0,7,3845,6.148083783335014,7.747842949115508,17.471767314778997,17.52149355259943,1.0028460908919254,0.9886745475503144,0.0,-18.522142116478637,-18.522142116478637,-18.522142116478637,-20.51647154590901,-253.85251764262352,phase,37.171826778394255,41.65364243716178,5.88236325222496,37.85068364347177,41.85178807129414,5.995130173334181,37.171826778394255,41.65364243716179,5.88236325222496,37.85068364347176,41.85178807129412,5.99513017333418,-32.32687654897903,-31.78305597065887,-1.24034647168802,37.171826778394255,41.65364243716178,5.88236325222496,37.171826778394255,41.65364243716179,5.88236325222496,nan,-32.32687654897903,nan,-31.78305597065887,False,5.616938975128533,e9530001bc0e2290,align_margin=5.6,,,,,,,,,,,,,,,,,,
81,82620,0,8,6280,10.016289650317969,9.783178439223304,17.44234576496084,17.953478582272254,1.0293041328384973,0.995532041293253,0.0,-16.848862634631733,-16.848862634631733,-16.848862634631733,-17.18460656971976,-52.30287407330072,phase,37.57118210506139,41.75259960930747,5.948701346355714,37.552229076379255,41.70273397496787,5.945553002720807,37.57118210506138,41.75259960930747,5.948701346355712,37.55222907637925,41.70273397496785,5.945553002720806,-31.482385440159355,-32.76987719260865,0.4682686177970634,37.57118210506139,41.75259960930747,5.948701346355714,37.57118210506138,41.75259960930747,5.948701346355712,nan,-31.482385440159355,nan,-32.76987719260865,False,6.477937616063903,d4ac9fb97a95d29b,,10.016289650317969,9.783178439223304,-0.004467958706746988,tone,-16.848862634631733,2,-6.182886936690297,-8.925611737127294,1.008629545229052,0.9919906469639772,0.0,,,,,,,
82,83640,0,7,353,-1.2407613667031177,-4.124357650663456,17.441044044368795,17.180860375031813,0.9850821046793361,0.9939724063284844,0.0,-16.716753072273253,-16.716753072273253,-16.716753072273253,-17.34655323159827,94.25981143828302,phase,37.33570315529994,41.546021860595204,5.9095852417441765,37.26089021456869,42.48932871267037,5.897157842951611,37.33570315529993,41.5460218605952,5.909585241744176,37.26089021456869,42.48932871267038,5.897157842951611,-32.459879103307635,-33.25214702437438,1.778401917540391,37.33570315529994,41.546021860595204,5.9095852417441765,37.33570315529993,41.5460218605952,5.909585241744176,nan,-32.459879103307635,nan,-33.25214702437438,False,6.55985412560672,5091caa40fb76832,,-1.2407613667031177,-4.124357650663456,-0.006027593671515619,tone,-16.716753072273253,3,-6.61343795554576,-10.380791967052012,1.0075656136428999,0.9930433727628629,0.0,,,,,,,
83,84660,0,8,6737,-8.289438564872954,-7.955271143410131,14.870912924105545,15.618658504679313,1.050282426128774,1.0035804411985536,0.0,-24.511924324399615,-24.511924324399615,-24.511924324399615,-24.723727115033693,-133.01148005861063,phase,36.53763081787767,40.952604410973166,5.777015086026192,36.69347676096274,41.29324781628027,5.802903116438994,36.537630817877684,40.952604410973194,5.777015086026194,36.69347676096274,41.29324781628027,5.802903116438994,-28.94772597129418,-30.343028640530562,-0.6315931130651782,36.53763081787767,40.952604410973166,5.777015086026192,36.537630817877684,40.952604410973194,5.777015086026194,nan,-28.94772597129418,nan,-30.343028640530562,False,5.9845411373058415,b94f6327b1c3b207,align_margin=6.0,,,,,,,,,,,,,,,,,,
83,84660,0,8,2124,6.610451044234884,6.562642547263751,17.340719536728336,17.583150671891165,1.0139804541933424,0.9977592085184769,0.0,-16.6766197998746,-16.6766197998746,-16.6766197998746,-16.75365912027817,40.05266037702827,phase,37.36358751018241,41.24883724261524,5.914217194382461,37.19397363451541,41.49477201935405,5.886042131979305,37.36358751018243,41.24883724261525,5.914217194382464,37.19397363451541,41.49477201935405,5.886042131979305,-32.30316419835315,-33.73126147780937,-0.2530394662920896,37.36358751018241,41.24883724261524,5.914217194382461,37.36358751018243,41.24883724261525,5.914217194382464,nan,-32.30316419835315,nan,-33.73126147780937,False,7.653547351194596,ccbc52c389d07469,,6.610451044234884,6.562642547263751,-0.002240791481523119,tone,-16.6766197998746,4,-4.317152895640755,-8.067776287634338,1.0071705083651776,0.9934336578582122,0.0,,,,,,,
84,85680,0,8,6796,0.13102915675478444,0.38967475733113033,20.30164936982754,20.53107083686957,1.011300631927128,1.0019402808577946,0.0,-19.301667603677224,-19.301667603677224,-19.301667603677224,-19.38268513993204,193.53658059013304,phase,37.655011366113236,41.96925907857066,5.962626472776286,37.90690772095343,42.65252683604957,6.0044697210886095,37.65501136611323,41.969259078570644,5.962626472776285,37.90690772095343,42.65252683604959,6.0044697210886095,-30.448877999743374,-31.943905279654956,-0.46241468266400043,37.655011366113236,41.96925907857066,5.962626472776286,37.65501136611323,41.969259078570644,5.962626472776285,nan,-30.448877999743374,nan,-31.943905279654956,False,7.364712257556277,fe8e206f8559933e,,0.13102915675478444,0.38967475733113033,0.0019402808577946296,tone,-19.301667603677224,5,-4.271619190589548,-7.930488644934637,1.0075124922553131,0.9930969915312216,0.0,,,,,,,
85,86700,0,7,7377,-1.8226021036323878,-1.5702270340611753,16.950277759579283,17.015865764454894,1.0038694354042985,1.0025457092995906,0.0,-22.749242254650536,-22.749242254650536,-22.749242254650536,-22.86854851509271,137.3997528875502,phase,36.89700705007186,41.73486908838239,5.836712134563434,37.083087773215325,41.87644110883767,5.867622553690254,36.89700705007186,41.73486908838238,5.836712134563434,37.083087773215325,41.87644110883768,5.867622553690254,-29.296942122030973,-30.67593129367403,-0.3341438115256885,36.89700705007186,41.73486908838239,5.836712134563434,36.89700705007186,41.73486908838238,5.836712134563434,nan,-29.296942122030973,nan,-30.67593129367403,False,7.098671261453615,d62094a99f658472,,-1.8226021036323878,-1.5702270340611753,0.002545709299590637,tone,-22.749242254650536,6,-4.904773361058814,-8.483888228870576,1.007961338191486,0.9926556911106272,0.0,,,,,,,
86,87720,0,7,3197,-3.175781307237305,-2.3151820704477797,17.42557329681421,16.977536343171913,0.9742885386890422,1.0024374439404136,0.0,-22.544675213585137,-22.544675213585137,-22.544675213585137,-22.657556227450023,34.1115892714478,phase,37.105112283823324,41.79716774810661,5.871281110269656,37.3815588214316,41.60874533317148,5.9172024620318275,37.10511228382333,41.79716774810661,5.871281110269657,37.3815588214316,41.60874533317148,5.9172024620318275,-29.531173986195107,-31.042768293979996,-0.3156158731817753,37.105112283823324,41.79716774810661,5.871281110269656,37.10511228382333,41.79716774810661,5.871281110269657,nan,-29.531173986195107,nan,-31.042768293979996,False,5.437046438939919,e852bd55f23c4f2b,align_margin=5.4,,,,,,,,,,,,,,,,,,
86,87720,0,7,6188,-1.031917710852195,0.33549963533344845,18.788927103379482,19.35144672522198,1.0299388900040662,1.0006510205357801,0.0,-18.481249822173627,-18.481249822173627,-18.481249822173627,-18.49455539027339,-61.47204155186778,phase,37.78896502676088,41.54370609304539,5.984877911422074,37.48922500778939,41.7842501887447,5.9350872105962456,37.78896502676086,41.543706093045365,5.984877911422071,37.48922500778939,41.7842501887447,5.9350872105962456,-30.887324257726014,-32.534173767797505,-1.4984449834588731,37.78896502676088,41.54370609304539,5.984877911422074,37.78896502676086,41.543706093045365,5.984877911422071,nan,-30.887324257726014,nan,-32.534173767797505,False,6.875374465636288,8f6366181999d450,,-1.031917710852195,0.33549963533344845,0.0006510205357801446,tone,-18.481249822173627,7,-5.26309186506641,-8.365594571343335,1.0080761738093122,0.9925426728208772,0.0,,,,,,,
87,88740,0,7,6601,-1.365769115952846,-2.018506088280695,19.284232397114245,19.316727685126008,1.0016850703384297,0.9888659372125257,0.0,-21.461604271881413,-21.461604271881413,-21.461604271881413,-23.118801621120838,261.69797472292913,phase,37.51313720193356,42.326429204570914,5.939059335869363,37.526223587924285,42.243211006809176,5.941233154140248,37.51313720193356,42.32642920457092,5.939059335869363,37.5262235879243,42.243211006809204,5.941233154140249,-31.187525676274866,-30.61974738395536,0.8979853800117887,37.51313720193356,42.326429204570914,5.939059335869363,37.51313720193356,42.32642920457092,5.939059335869363,nan,-31.187525676274866,nan,-30.61974738395536,False,6.33912528119265,551be60de74c561a,,-1.365769115952846,-2.018506088280695,-0.011134062787474308,tone,-21.461604271881413,8,-5.737281418398634,-9.077379716953633,1.006111976711906,0.9944983784468366,0.0,,,,,,,
88,89760,0,8,5433,-6.6570449369778135,-6.549466770123618,17.80168617748788,18.597226897260647,1.0446890655099186,0.9969570592039858,0.0,-17.677418997489703,-17.677418997489703,-17.677418997489703,-17.81782108216276,130.82455408235862,phase,37.516511773419936,42.83716096854934,5.939619895916934,37.56222916157764,41.44881262885456,5.947214146441469,37.51651177341994,42.83716096854935,5.939619895916935,37.56222916157765,41.44881262885457,5.94721414644147,-32.57917314334224,-33.147201793236356,-0.5485728440016917,37.516511773419936,42.83716096854934,5.939619895916934,37.51651177341994,42.83716096854935,5.939619895916935,nan,-32.57917314334224,nan,-33.147201793236356,False,6.76972522210532,fe11b484d5d921f6,,-6.6570449369778135,-6.549466770123618,-0.003042940796014193,tone,-17.677418997489703,9,-8.053092960128652,-11.382374294343794,1.0055762073555294,0.9950295798064102,0.0,,,,,,,
89,90780,0,8,289,-1.35108285019873,-0.3701978416819428,18.080817642541405,17.816342792915428,0.9853726277840607,0.9982605219141208,0.0,-17.59627733544013,-17.59627733544013,-17.59627733544013,-17.635364904760703,-169.03683704346244,phase,36.79428283798546,41.49245661797866,5.819648311957719,36.72518859168648,41.681613639137396,5.808170862406393,36.79428283798544,41.49245661797864,5.819648311957716,36.72518859168647,41.68161363913738,5.80817086240639,-32.561630957953824,-33.09499459841935,-0.8443927318004677,36.79428283798546,41.49245661797866,5.819648311957719,36.79428283798544,41.49245661797864,5.819648311957716,nan,-32.561630957953824,nan,-33.09499459841935,False,6.734869409613176,b99a7e4e25640db6,,-1.35108285019873,-0.3701978416819428,-0.0017394780858791536,tone,-17.59627733544013,10,-8.523349708558625,-11.512590769530279,1.0052701012446636,0.9953330032308607,0.0,,,,,,,
90,91800,0,8,7058,8.247614889146822,7.307609418590251,15.315571726624889,15.631800536888248,1.0206475354565852,1.004209732271424,0.0,-17.25698355094478,-17.25698355094478,-17.25698355094478,-17.617015928005852,-135.40055101422183,phase,30.19099211925104,31.61253613227884,4.722756165988545,30.062400816661796,31.041308415500577,4.701395484495315,30.19099211925104,31.61253613227884,4.722756165988545,30.062400816661796,31.041308415500577,4.701395484495315,-31.639199798610434,-33.081722105238626,0.6538941360268344,30.19099211925104,31.61253613227884,4.722756165988545,30.19099211925104,31.61253613227884,4.722756165988545,nan,-31.639199798610434,nan,-33.081722105238626,False,5.495434612248044,508921fdb74e772e,align_margin=5.5,,,,,,,,,,,,,,,,,,
90,91800,0,8,1204,-1.8149400634768047,-1.9706774993363578,20.04348254024474,20.74462485083922,1.0349810622573536,1.0074838163147026,0.0,-24.06626350520017,-24.06626350520017,-24.06626350520017,-24.886925971845766,224.22075555032515,phase,38.09967367544061,42.06849228135837,6.0364906437609,38.38935664942892,42.61280420201889,6.084610739107795,38.099673675440606,42.06849228135837,6.0364906437608985,38.38935664942892,42.61280420201889,6.084610739107795,-29.03870405960354,-30.084330709938577,-0.13512645754726638,38.09967367544061,42.06849228135837,6.0364906437609,38.099673675440606,42.06849228135837,6.0364906437608985,nan,-29.03870405960354,nan,-30.084330709938577,False,8.64105135593726,f5bee45070405cf6,,-1.8149400634768047,-1.9706774993363578,0.007483816314702629,tone,-24.06626350520017,11,-9.155248559852799,-12.20556198873916,1.0065866711819298,0.9940391306958228,0.0,,,,,,,
91,92820,0,8,3149,6.827331849050584,6.500170079548383,17.27438415173468,17.36929236947199,1.0054941592651672,1.0045288641574253,0.0,-21.91831276891515,-21.91831276891515,-21.91831276891515,-22.263367489379693,-3.1604823146070573,phase,37.13204579403328,41.392678688224265,5.875755115287921,36.84570269547791,41.94416619520201,5.828189816524571,37.13204579403328,41.39267868822425,5.875755115287921,36.8457026954779,41.94416619520197,5.828189816524568,-29.744291227982387,-31.090780028005923,0.3717921218614393,37.13204579403328,41.392678688224265,5.875755115287921,37.13204579403328,41.39267868822425,5.875755115287921,nan,-29.744291227982387,nan,-31.090780028005923,False,5.94343674912822,2ad6bdae9efe5612,align_margin=5.9,,,,,,,,,,,,,,,,,,
91,92820,0,8,4441,1.3127365338199388,-0.07372586770625951,16.305448427254422,16.85891388154852,1.033943589884286,1.0041991413080682,0.0,-19.617086155795825,-19.617086155795825,-19.617086155795825,-19.942313220303657,224.24637744870452,phase,37.042471556241836,41.92360276305401,5.860875673794325,37.32309379259748,41.858438994671474,5.907490663222174,37.04247155624182,41.92360276305399,5.8608756737943235,37.32309379259747,41.858438994671445,5.9074906632221715,-30.60214706858472,-32.18858833735838,1.2037934785942288,37.042471556241836,41.92360276305401,5.860875673794325,37.04247155624182,41.92360276305399,5.8608756737943235,nan,-30.60214706858472,nan,-32.18858833735838,False,6.8659485038982435,ae128eedb993a9f3,,1.3127365338199388,-0.07372586770625951,0.004199141308068199,tone,-19.617086155795825,12,-8.698797267588532,-12.231520779394742,1.0073263611243741,0.9933117158279231,0.0,,,,,,,
92,93840,0,7,2796,4.65734088497136,4.510081105539539,17.307074906287706,17.303555859875114,0.9997966700651817,1.0032474599134085,0.0,-21.136258881536808,-21.136258881536808,-21.136258881536808,-21.32872445933475,99.56543288898919,phase,37.35732916011217,40.733479796082335,5.913177601347538,37.35287604767897,41.21982716625674,5.912437881674248,37.357329160112165,40.733479796082335,5.913177601347536,37.352876047678976,41.21982716625675,5.912437881674249,-30.41950368979524,-31.940877632377585,-0.04771954969172132,37.35732916011217,40.733479796082335,5.913177601347538,37.357329160112165,40.733479796082335,5.913177601347536,nan,-30.41950368979524,nan,-31.940877632377585,False,5.980326823303122,f1e52c6c487d5c6a,align_margin=6.0,,,,,,,,,,,,,,,,,,
92,93840,0,8,116,3.827747514453013,3.9073655769274565,17.844408165061303,17.659164842971126,0.9896189708071755,0.9956646538496972,0.0,-16.678709068279954,-16.678709068279954,-16.678709068279954,-16.99836109486322,320.8896568382217,phase,37.44285452908806,42.03763869702055,5.927384473270442,37.95607496495077,41.799599458645424,6.012637037367239,37.44285452908805,42.037638697020526,5.9273844732704415,37.95607496495077,41.799599458645424,6.012637037367239,-32.817975331898566,-33.51611377894748,-0.20445399543422216,37.44285452908806,42.03763869702055,5.927384473270442,37.44285452908805,42.037638697020526,5.9273844732704415,nan,-32.817975331898566,nan,-33.51611377894748,False,6.186058304792762,3b1e87f62ffefd55,,3.827747514453013,3.9073655769274565,-0.004335346150302843,tone,-16.678709068279954,13,-7.368829461957819,-10.854734489519226,1.0065621171435593,0.9940686084911885,0.0,,,,,,,
93,94860,0,7,4781,4.432737682265735,5.132020456042463,18.215379225073757,18.342736745416065,1.006991757831042,0.9922201618767564,0.0,-20.902997183655494,-20.902997183655494,-20.902997183655494,-21.728314595059427,-225.65921482620158,phase,37.60902871354431,43.31389352969402,5.954988158396066,37.48181813316209,42.358714745831904,5.933856832751179,37.609028713544305,43.31389352969402,5.954988158396064,37.48181813316209,42.35871474583191,5.933856832751179,-31.451767993847376,-31.40656361570382,-0.9750651119052174,37.60902871354431,43.31389352969402,5.954988158396066,37.609028713544305,43.31389352969402,5.954988158396064,nan,-31.451767993847376,nan,-31.40656361570382,False,7.061930345656227,eeb360b5ec08f9bb,,4.432737682265735,5.132020456042463,-0.007779838123243565,tone,-20.902997183655494,14,-5.827485751153597,-9.04780975185834,1.0051917113353952,0.9954326165027729,0.0,,,,,,,
94,95880,0,7,4770,-3.6590579378416614,-2.91833833061623,15.287160722613551,15.93030227284878,1.0420706998444689,1.008200040823945,0.0,-24.660736099682314,-24.660736099682314,-24.660736099682314,-25.611123989350844,170.92405923754802,phase,30.038616112577913,31.29953057009494,4.697444536973075,30.221629516800835,31.390522953411985,4.727845434684524,30.038616112577913,31.29953057009494,4.697444536973075,30.22162951680083,31.390522953411985,4.727845434684523,-28.643781250066414,-29.635096183673095,-0.3217315840683366,30.038616112577913,31.29953057009494,4.697444536973075,30.038616112577913,31.29953057009494,4.697444536973075,nan,-28.643781250066414,nan,-29.635096183673095,False,5.8233496110923,24d9d01df99e60fb,align_margin=5.8,,,,,,,,,,,,,,,,,,
94,95880,0,8,6245,4.097880100919856,4.718704742439648,17.038892084297494,17.243023104159168,1.0119802988863222,1.0073872673647117,0.0,-22.246487157685998,-22.246487157685998,-22.246487157685998,-23.09419849648787,-133.20796331817667,phase,37.06704151994754,41.86079119210538,5.864957063114209,36.930006580797006,41.764092643150136,5.84219378418555,37.06704151994754,41.86079119210537,5.864957063114209,36.93000658079701,41.76409264315013,5.842193784185551,-29.492078767387376,-30.627964819143585,-0.5907582786731087,37.06704151994754,41.86079119210538,5.864957063114209,37.06704151994754,41.86079119210537,5.864957063114209,nan,-29.492078767387376,nan,-30.627964819143585,False,6.127854386371577,52f9344ec95a52d8,,4.097880100919856,4.718704742439648,0.007387267364711736,tone,-22.246487157685998,15,-4.400635510400477,-7.388685234062035,1.0064911948221698,0.9941551860190058,0.0,,,,,,,
95,96900,0,8,2505,-0.906004446275938,-0.7036875825998852,17.727669138817127,18.062033596996088,1.0188611630531181,1.0046357678000413,0.0,-23.73582341231871,-23.73582341231871,-23.73582341231871,-24.076782751198536,86.48402574325114,phase,36.41400919279256,40.668482284896086,5.7564799323575695,37.098412948624784,42.06472551651377,5.870168263891161,36.41400919279257,40.66848228489611,5.75647993235757,37.09841294862477,42.06472551651373,5.870168263891158,-29.347529714207376,-30.57817302601694,0.042378784558448346,36.41400919279256,40.668482284896086,5.7564799323575695,36.41400919279257,40.66848228489611,5.75647993235757,nan,-29.347529714207376,nan,-30.57817302601694,False,7.306637474963865,1ade445ab49e4df4,,-0.906004446275938,-0.7036875825998852,0.004635767800041268,tone,-23.73582341231871,16,-4.715691973713705,-7.636423874239738,1.0073077202297664,0.9933523898905198,0.0,,,,,,,
96,97920,0,8,1833,-5.386404693019714,-4.848417034611609,17.292634833094937,17.53560615412084,1.0140505668089919,0.9978504245775778,0.0,-16.580266623343835,-16.580266623343835,-16.580266623343835,-16.651043173011796,81.00167740047063,phase,37.04482772778187,41.054351740819676,5.861267064415594,37.3703952718416,41.91119926630328,5.915348051800931,37.04482772778188,41.05435174081968,5.861267064415595,37.370395271841616,41.91119926630326,5.915348051800934,-32.69890081346323,-33.91393726958426,0.3267924094461234,37.04482772778187,41.054351740819676,5.861267064415594,37.04482772778188,41.05435174081968,5.861267064415595,nan,-32.69890081346323,nan,-33.91393726958426,False,7.3811188330190065,388bd8c55d29b88b,,-5.386404693019714,-4.848417034611609,-0.002149575422422223,tone,-16.580266623343835,17,-6.587256744533566,-9.34472596258634,1.0069287955440775,0.9937268698930742,0.0,,,,,,,
97,98940,0,8,8104,-5.42192520353222,-4.324630282730654,18.25210349145454,18.547324046322043,1.0161746044780933,1.0034747073949233,0.0,-20.17505575579319,-20.17505575579319,-20.17505575579319,-20.399093452699326,122.5793137079201,phase,38.00828423848564,42.3133235039709,6.0213096741670515,37.415515689668524,41.360135386976545,5.922843137818693,38.008284238485636,42.313323503970885,6.02130967416705,37.41551568966853,41.36013538697654,5.922843137818694,-30.573232522836072,-32.19029127798108,-0.6106089609457133,38.00828423848564,42.3133235039709,6.0213096741670515,38.008284238485636,42.313323503970885,6.02130967416705,nan,-30.573232522836072,nan,-32.19029127798108,False,6.63730814544253,b7027b745c0fee8e,,-5.42192520353222,-4.324630282730654,0.003474707394923282,tone,-20.17505575579319,18,-8.471872448875303,-10.867901640746874,1.007541082557184,0.9931247029788176,0.0,,,,,,,
98,99960,0,7,2665,7.388948073509864,6.942722520329648,18.172736934865767,17.586225827310138,0.9677257691200952,1.0020539110857618,0.0,-20.456080973384402,-20.456080973384402,-20.456080973384402,-20.543851186816475,-21.52829575422288,phase,36.94609523947803,41.83977510022204,5.844866318850173,36.360123543622976,41.377685202476925,5.747528827844349,36.94609523947803,41.83977510022201,5.844866318850173,36.36012354362296,41.37768520247691,5.747528827844347,-30.249842297299345,-31.742997180586407,0.26087526943747363,36.94609523947803,41.83977510022204,5.844866318850173,36.94609523947803,41.83977510022201,5.844866318850173,nan,-30.249842297299345,nan,-31.742997180586407,False,6.029543829638956,2a11103c40e63d9c,,7.388948073509864,6.942722520329648,0.002053911085761806,tone,-20.456080973384402,19,-5.9050968895455185,-8.421126452468021,1.0079032275219781,0.9927684714252809,0.0,,,,,,,
99,100980,0,8,3755,1.8273184832505027,1.682813418567301,16.681079028836503,17.42645846956913,1.0446841262153421,1.0015112662334313,0.0,-20.55509506403652,-20.55509506403652,-20.55509506403652,-20.6048641411639,192.59829944291943,phase,36.94626796827335,40.64505282212224,5.844895011341088,37.22019382573324,41.39529360323064,5.890397645470639,36.946267968273354,40.64505282212224,5.844895011341089,37.220193825733254,41.39529360323068,5.890397645470641,-30.137942677717643,-31.58474017096454,0.3897910646103866,36.94626796827335,40.64505282212224,5.844895011341088,36.946267968273354,40.64505282212224,5.844895011341089,nan,-30.137942677717643,nan,-31.58474017096454,False,6.172998739195996,dbbcf07fb8555173,,1.8273184832505027,1.682813418567301,0.001511266233431341,tone,-20.55509506403652,20,-5.270550385800218,-7.827851470988229,1.008169789291984,0.9925063085661734,0.0,20,-19.855121182392217,0.5976566490461054,-19.855121182392217,move+1:OK,1,29
100,102000,0,8,6145,-1.4792516218208736,-0.9875579613831257,16.39614703257691,16.28911424067861,0.9934720765991157,0.987302976010573,0.0,-15.51358758279607,-15.51358758279607,-15.51358758279607,-18.448510069415242,-39.491967974676356,phase,36.564287729555595,41.51627058602763,5.781443144444451,36.68576502082011,41.00100883945183,5.801622096481746,36.5642877295556,41.51627058602763,5.781443144444453,36.68576502082012,41.00100883945184,5.801622096481748,-34.27498410678096,-32.68743585441192,0.327001988669414,36.564287729555595,41.51627058602763,5.781443144444451,36.5642877295556,41.51627058602763,5.781443144444453,nan,-34.27498410678096,nan,-32.68743585441192,False,6.345189706137434,5e409b9bd6a96dbe,,-1.4792516218208736,-0.9875579613831257,-0.012697023989426959,tone,-15.51358758279607,1,-5.784092919147604,-8.176106472997668,1.0059296569919742,0.9947399981480458,0.0,,,,,,,
