iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,tone_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,skew_phase_ps,skew_diff_route_ps,skew_centroid_ps,skew_source,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,raw_difference_dbc,cal_difference_dbc,cal_dc_difference_codes,raw_sndr_db,raw_sfdr_db,raw_enob,cal_sndr_db,cal_sfdr_db,cal_enob,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,swapped,align_margin,frame_sha1,rejected,offset_error_a,offset_error_b,gain_error,gain_source,skew_error_ps,offset_a_state,offset_b_state,gain_corr_a,gain_corr_b,skew_cmd_ps
30,30600,5,7,7354,-0.09128083385662722,-0.022326342759441814,505.48286833627077,505.15190070203084,0.9993452446067475,0.9999817809316872,0.0,0.04541240645357394,0.04541240645357394,0.04541240645357394,-0.04758336842708095,-3.0716865125331068,phase,54.312072957584675,58.87813261341965,8.729580225512406,54.5079529375398,58.638359323570356,8.762118428162758,54.312072957584604,58.878132613419496,8.729580225512393,54.50795293753973,58.63835932357024,8.762118428162747,-33.55921735338954,-76.70731723818518,-0.06861035137124727,54.312072957584675,58.87813261341965,8.729580225512406,54.312072957584604,58.878132613419496,8.729580225512393,nan,-33.55921735338954,nan,-76.70731723818518,False,7.761903629662718,a13652cd4ced742d,,-0.09128083385662722,-0.022326342759441814,-1.8219068312785858e-05,tone,0.04541240645357394,13.912158061790983,-23.170506796181225,1.010506262128396,0.9897096785807679,-3.597867978753451
31,31620,7,7,66,-0.7095864613121081,0.21526932220820333,505.79031291359956,505.00791727106395,0.9984531225241768,0.9998965294412069,0.0,0.010127528089202904,0.010127528089202904,0.010127528089202904,-0.08331867101089208,-0.47759722950474914,phase,54.57268290121743,59.595555417198696,8.772870913823494,54.71467661022353,59.15120867858817,8.796457908675006,54.572682901217405,59.59555541719871,8.77287091382349,54.714676610223584,59.151208678588205,8.796457908675015,-33.5822176127476,-77.14530854126497,-0.24310553802264856,54.57268290121743,59.595555417198696,8.772870913823494,54.572682901217405,59.59555541719871,8.77287091382349,nan,-33.5822176127476,nan,-77.14530854126497,False,6.613699420442067,2f8f1ae773f849b5,,-0.7095864613121081,0.21526932220820333,-0.00010347055879311728,tone,0.010127528089202904,13.666384956994843,-23.094379155517032,1.010487964540065,0.9897276014526174,-3.600906237180212
32,32640,1,7,1110,0.8388466479469937,-0.12838633532879595,504.74133194993686,505.32794217917325,1.0011621997092455,1.000026161839195,0.0,0.03247886361496333,0.03247886361496333,0.03247886361496333,-0.03875700586711597,-6.218571456304727,phase,54.60564924888311,58.72378586955111,8.778347051309488,54.608180165016435,58.9360730308921,8.778767469271834,54.60564924888317,58.72378586955121,8.778347051309497,54.60818016501652,58.93607303089226,8.778767469271848,-33.5390719670969,-75.78551508505271,0.3756600156451393,54.60564924888311,58.72378586955111,8.778347051309488,54.60564924888317,58.72378586955121,8.778347051309497,nan,-33.5390719670969,nan,-75.78551508505271,False,8.5549769162803,6c270c0aad89f38f,,0.8388466479469937,-0.12838633532879595,2.61618391950158e-05,tone,0.03247886361496333,13.956934015552983,-23.139780756219213,1.0104925908792015,0.9897230702796489,-3.610649896264701
33,33660,6,7,2160,-0.1106640919211361,-0.2170291729776922,504.8287260443332,504.8839911534662,1.0001094729881281,1.0000323475026411,0.0,-0.001600159965743255,-0.001600159965743255,-0.001600159965743255,-0.025864611262058405,-1.1091500333074797,phase,50.16396056249065,55.024478064608324,8.040525010380508,50.29254128166407,54.413184545893486,8.061883933831242,50.163960562490644,55.0244780646084,8.040525010380506,50.29254128166408,54.41318454589353,8.061883933831243,-33.5344093434175,-77.19873748533712,-0.21219125115020354,50.16396056249065,55.024478064608324,8.040525010380508,50.163960562490644,55.0244780646084,8.040525010380506,nan,-33.5344093434175,nan,-77.19873748533712,False,8.792870329663044,54aace7b4dad1ae6,,-0.1106640919211361,-0.2170291729776922,3.234750264113906e-05,tone,-0.001600159965743255,13.918603766996982,-23.21652971036932,1.0104983110887582,0.9897174678236891,-3.610169848274978
34,34680,6,8,3235,-0.03047941932852894,-0.010042867391527516,505.0470579915216,505.098234987541,1.0001013311437212,0.9999917703632197,0.0,0.007208982159667342,0.007208982159667342,0.007208982159667342,-0.009759251707329228,-3.8309226942605354,phase,54.64454856013394,59.60871133514204,8.784808730919261,54.45439716379015,59.127940588076115,8.753222120230923,54.64454856013398,59.60871133514202,8.784808730919266,54.45439716379015,59.12794058807606,8.753222120230923,-33.55641135374877,-77.12173543777995,0.007847596212066321,54.64454856013394,59.60871133514204,8.784808730919261,54.64454856013398,59.60871133514202,8.784808730919266,nan,-33.55641135374877,nan,-77.12173543777995,False,6.638808410273763,e57b13a0a84c4773,,-0.03047941932852894,-0.010042867391527516,-8.229636780265892e-06,tone,0.007208982159667342,13.908046800549911,-23.220081232597945,1.0104968557827965,0.9897188932130927,-3.6123325429228785
35,35700,1,8,4265,0.27718835363391836,0.6168298802901164,505.0281322611669,505.16344028487697,1.0002679217553767,1.0000234814239317,0.0,-0.02298454834034417,-0.02298454834034417,-0.02298454834034417,-0.02965179714623475,4.707166210321609,phase,54.63360909731069,59.0818773239334,8.78299154440377,54.304021549432385,58.279176649404675,8.72824278229774,54.63360909731079,59.08187732393352,8.782991544403787,54.30402154943245,58.27917664940473,8.72824278229775,-33.519867440230705,-75.7020617802526,-0.05766271570295167,54.63360909731069,59.0818773239334,8.78299154440377,54.63360909731079,59.08187732393352,8.782991544403787,nan,-33.519867440230705,nan,-75.7020617802526,False,7.549537627618768,ef88d47bc184e50d,,0.27718835363391836,0.6168298802901164,2.348142393171493e-05,tone,-0.02298454834034417,14.004054940720438,-23.001948124720556,1.0105010081661805,0.9897148263070311,-3.6054371784207753
36,36720,3,8,6510,0.22135325282543047,-0.30492353454605114,503.11594996059944,502.6852270088914,0.9991438892928325,1.0000083768253354,0.0,0.015052145807515729,0.015052145807515729,0.015052145807515729,-0.016544781986673477,-5.87287358292234,phase,25.02123111070236,26.57272078806716,3.8639918788542125,25.033133423380015,26.577841591886525,3.8659690072059827,25.021231110702363,26.57272078806716,3.8639918788542134,25.033133423380015,26.57784159188653,3.8659690072059827,-33.546660387877274,-76.72885008676418,0.09039253584273865,25.02123111070236,26.57272078806716,3.8639918788542125,25.021231110702363,26.57272078806716,3.8639918788542134,nan,-33.546660387877274,nan,-76.72885008676418,False,6.99871109453689,50987d4e1365c7f4,,0.22135325282543047,-0.30492353454605114,8.37682533538775e-06,tone,0.015052145807515729,14.08072348222887,-23.109780435861474,1.0105024895045085,0.9897133754522441,-3.60995282216303
37,37888,0,8,6396,0.22103189289189418,0.18751646718463066,505.5540817396981,505.14010168320345,0.9991811359626055,1.0000133223455818,0.0,0.018536123693876156,0.018536123693876156,0.018536123693876156,-0.021321308610677336,2.1816780739751627,phase,54.57825249112189,60.02156701085465,8.773796094870747,54.40583046645698,59.551941636905646,8.745154562534383,54.57825249112184,60.0215670108546,8.773796094870738,54.40583046645703,59.55194163690564,8.745154562534392,-33.54283417653185,-76.97379094274064,-0.2542405260770515,54.57825249112189,60.02156701085465,8.773796094870747,54.57825249112184,60.0215670108546,8.773796094870738,nan,-33.54283417653185,nan,-76.97379094274064,False,7.381626576209648,abb91d08e9a4fd1b,,0.22103189289189418,0.18751646718463066,1.3322345581823214e-05,tone,0.018536123693876156,14.157280604369257,-23.043467536447913,1.0105048454005994,0.9897110680548514,-3.6155136592711927
38,38760,1,7,7475,-0.228307564638919,0.34816637927129446,504.9030219244935,505.3042233338819,1.0007946108301338,0.9999561609298333,0.0,-0.026401385282777388,-0.026401385282777388,-0.026401385282777388,-0.04390229625423852,5.751872197187971,phase,54.533324165584986,58.778858561354134,8.766332917871262,54.396384498358906,58.598187259448906,8.743585464843672,54.53332416558504,58.77885856135422,8.76633291787127,54.39638449835893,58.59818725944892,8.743585464843676,-33.537393956990755,-74.11301886317989,-0.3672547784530664,54.533324165584986,58.778858561354134,8.766332917871262,54.53332416558504,58.77885856135422,8.76633291787127,nan,-33.537393956990755,nan,-74.11301886317989,False,7.921906381432801,fb5acd3eeb260602,,-0.228307564638919,0.34816637927129446,-4.383907016669575e-05,tone,-0.026401385282777388,14.078203647947594,-22.920342478359547,1.0104970929718557,0.9897186612899994,-3.6075932436863596
39,39780,2,8,232,-0.10594841060628926,0.2684253656394958,504.9502623158152,505.5197935125597,1.001127895634973,1.0000016581825717,0.0,0.051425740183291296,0.051425740183291296,0.051425740183291296,-0.0515001771650153,0.9620456820459167,phase,54.577716512372675,59.61718485766082,8.773707061855927,54.610951804223276,58.77180738335091,8.779227874455694,54.57771651237263,59.617184857660696,8.77370706185592,54.6109518042232,58.77180738335084,8.779227874455682,-33.5447662910506,-77.69984722316272,-0.0664334231127981,54.577716512372675,59.61718485766082,8.773707061855927,54.57771651237263,59.617184857660696,8.77370706185592,nan,-33.5447662910506,nan,-77.69984722316272,False,7.653431474325235,503de305bf9045d4,,-0.10594841060628926,0.2684253656394958,1.6581825716954768e-06,tone,0.051425740183291296,14.041506913271057,-22.82541764603258,1.0104973861998727,0.9897183740919845,-3.623020965741347
40,40960,0,8,1308,0.04998122012924189,-0.08563563755328595,505.3740634285468,505.1208212913243,0.9994989015947823,1.0000426597998875,0.0,-0.03053299031784557,-0.03053299031784557,-0.03053299031784557,-0.04579081622666342,1.5937810516278936,phase,54.50354745431825,59.106180096756745,8.761386620318648,54.365826990278464,58.770000103582205,8.738509466823666,54.50354745431825,59.10618009675679,8.761386620318648,54.36582699027846,58.770000103582134,8.738509466823665,-33.5441273403527,-75.97142061299265,0.22394161743780927,54.50354745431825,59.106180096756745,8.761386620318648,54.50354745431825,59.10618009675679,8.761386620318648,nan,-33.5441273403527,nan,-75.97142061299265,False,8.01663142636746,e6fd80a9992e5850,,0.04998122012924189,-0.08563563755328595,4.2659799887490024e-05,tone,-0.03053299031784557,14.058818612721385,-22.855701486292844,1.0105049300327222,0.9897109856993096,-3.6138610686459933
41,41984,0,8,2369,0.18345798919953937,0.02097237841391575,505.31131656108244,505.22412069860843,0.9998274413027846,0.999947031889801,0.0,-0.08814329565304208,-0.08814329565304208,-0.08814329565304208,-0.09775186191827324,-5.205588465261057,phase,54.51746353860226,58.88989610206225,8.76369826222629,54.79461915821929,59.40551125138492,8.809737401697557,54.51746353860229,58.88989610206208,8.763698262226296,54.7946191582193,59.405511251384944,8.809737401697559,-33.6063113617466,-72.00576246061563,0.14999306233518972,54.51746353860226,58.88989610206225,8.76369826222629,54.51746353860229,58.88989610206208,8.763698262226296,nan,-33.6063113617466,nan,-72.00576246061563,False,8.69042613435254,38b567cd3a949194,,0.18345798919953937,0.02097237841391575,-5.296811019894765e-05,tone,-0.08814329565304208,14.122361396444132,-22.848284843908417,1.0104955632388364,0.9897201602313644,-3.5874180799500808
42,42840,7,8,3416,0.05352602688106552,-0.3015872265601378,505.2118675594171,505.3372506177427,1.0002481791627962,1.000003646580426,0.0,0.034264640756975794,0.034264640756975794,0.034264640756975794,-0.03437211175111435,-2.5076299052829456,phase,54.59892210551371,58.94554276439375,8.777229585633508,54.52608975935554,59.11321680565106,8.76513118926172,54.598922105513736,58.94554276439386,8.777229585633512,54.52608975935555,59.113216805651014,8.76513118926172,-33.54103881404326,-77.2103889846799,-0.004544563263136681,54.59892210551371,58.94554276439375,8.777229585633508,54.598922105513736,58.94554276439386,8.777229585633512,nan,-33.54103881404326,nan,-77.2103889846799,False,7.23865649229896,515d27e53d9101a5,,0.05352602688106552,-0.3015872265601378,3.646580426064361e-06,tone,0.034264640756975794,14.140900923078298,-22.954936737582454,1.010496208088171,0.9897195286421889,-3.5976974721771735
43,44032,0,8,4464,-0.3214414036695189,0.1356869817288867,505.46244813663577,505.0362641369096,0.9991568433989562,1.0000535085270006,0.0,0.006372500649360791,0.006372500649360791,0.006372500649360791,-0.04315882329140414,-4.850061849513037,phase,54.62919214827784,59.822964504688315,8.782257831939841,54.70625827859645,58.68595572990016,8.79505951471702,54.629192148277866,59.822964504688436,8.782257831939846,54.70625827859649,58.68595572990004,8.795059514717027,-33.54591138059603,-77.69103549848593,-0.11610682928396976,54.62919214827784,59.822964504688315,8.782257831939841,54.629192148277866,59.822964504688436,8.782257831939846,nan,-33.54591138059603,nan,-77.69103549848593,False,8.277278530013644,50bc21b21a0701eb,,-0.3214414036695189,0.1356869817288867,5.350852700058972e-05,tone,0.006372500649360791,14.02956503642793,-22.906952998522296,1.0105056703668072,0.9897102614120935,-3.5996092223719818
44,44880,4,8,4975,-0.06029012455699956,0.06679048631642812,505.16621396216374,505.33248358957894,1.0003291384554622,0.9999598835304225,0.0,-0.019798633503086284,-0.019798633503086284,-0.019798633503086284,-0.03759057081373569,-5.073691631125417,phase,54.19347812031891,58.86222880986837,8.709880086431713,54.40885827787491,58.628672877131,8.74565752124168,54.19347812031898,58.862228809868576,8.709880086431726,54.40885827787486,58.628672877130974,8.745657521241673,-33.58617535742062,-72.2404055165429,-0.01991618963409536,54.19347812031891,58.86222880986837,8.709880086431713,54.19347812031898,58.862228809868576,8.709880086431726,nan,-33.58617535742062,nan,-72.2404055165429,False,7.431689021446573,617df195f9e56376,,-0.06029012455699956,0.06679048631642812,-4.011646957746695e-05,tone,-0.019798633503086284,14.008682873948535,-22.883333287661266,1.01049857623081,0.9897172098351184,-3.5936696323210557
45,45900,2,7,6580,-0.0480612192740994,-0.0724338005631473,505.0450627260594,504.8972891119318,0.9997074050910824,1.0000232749152316,0.0,0.026431119505641965,0.026431119505641965,0.026431119505641965,-0.03235891431360195,-3.325005477566269,phase,50.1500759333138,54.83174873327962,8.038218593573722,50.27988867848624,54.93561554901022,8.05978217250602,50.15007593331379,54.83174873327965,8.03821859357372,50.27988867848621,54.93561554901017,8.059782172506015,-33.555992922803895,-73.31895124638984,0.227859862920317,50.1500759333138,54.83174873327962,8.038218593573722,50.15007593331379,54.83174873327965,8.03821859357372,nan,-33.555992922803895,nan,-73.31895124638984,False,6.8954894356763425,c35c1289690e8b56,,-0.0480612192740994,-0.0724338005631473,2.3274915231574766e-05,tone,0.026431119505641965,13.99203621343697,-22.908948513854337,1.0105026921028333,0.9897131787017143,-3.6015989681727483
46,46920,5,7,7613,-0.007101084386726381,-0.2421570245313821,505.06632680545755,505.21654493364423,1.0002974225764303,0.9999784300302361,0.0,-0.013249840812401104,-0.013249840812401104,-0.013249840812401104,-0.02172104482186878,2.4650736322844145,phase,54.65910738341367,59.15396340984722,8.787227140101939,54.40893021408257,59.37125385044243,8.745669470777836,54.65910738341367,59.15396340984728,8.787227140101939,54.40893021408258,59.37125385044246,8.745669470777838,-33.56677713145311,-80.33466035291016,0.04458683679164821,54.65910738341367,59.15396340984722,8.787227140101939,54.65910738341367,59.15396340984728,8.787227140101939,nan,-33.56677713145311,nan,-80.33466035291016,False,7.061855237685302,d34529e89b2761ba,,-0.007101084386726381,-0.2421570245313821,-2.156996976387937e-05,tone,-0.013249840812401104,13.989576665773438,-22.99458439343024,1.0104988777131432,0.9897169146968838,-3.597624015929028
47,47940,3,8,365,0.2098725150492911,0.20115897225538498,504.53905379601997,505.0560387767988,1.0010246679159704,1.0000328322515983,0.0,0.023003430036801116,0.023003430036801116,0.023003430036801116,-0.034887927188471744,-6.133587523047952,phase,54.36866901394631,59.31235908666917,8.738981563778458,54.3709154981859,59.175116033097915,8.739354733917924,54.368669013946416,59.31235908666933,8.738981563778475,54.37091549818588,59.175116033097865,8.73935473391792,-33.54966447729033,-76.51450561898356,0.017276957103284474,54.36866901394631,59.31235908666917,8.738981563778458,54.368669013946416,59.31235908666933,8.738981563778475,nan,-33.54966447729033,nan,-76.51450561898356,False,7.453619814345795,83bab20527d16f73,,0.2098725150492911,0.20115897225538498,3.2832251598335915e-05,tone,0.023003430036801116,14.062268859587139,-22.923447243762602,1.010504683679987,0.9897112283224982,-3.6045250449400683
48,48960,4,8,1402,0.0937179583674658,-0.11513484922909833,505.27120819093125,505.41004836731304,1.0002747834709975,0.9999764219367346,0.0,-0.02087818694437833,-0.02087818694437833,-0.02087818694437833,-0.028076083400848533,3.944363838099135,phase,54.65091398566058,59.545994296918465,8.785866110574847,54.53847463518681,58.89763223402673,8.767188477605783,54.650913985660566,59.54599429691847,8.785866110574846,54.538474635186816,58.89763223402681,8.767188477605785,-33.52864500365749,-72.60404711034317,-0.04739403669333164,54.65091398566058,59.545994296918465,8.785866110574847,54.650913985660566,59.54599429691847,8.785866110574846,nan,-33.52864500365749,nan,-72.60404711034317,False,8.451170540055198,482552c3b3999aa5,,0.0937179583674658,-0.11513484922909833,-2.3578063265361493e-05,tone,-0.02087818694437833,14.094729159829548,-22.96416335981444,1.0105005141748986,0.9897153121267287,-3.598261588856755
49,49980,6,8,2468,0.3050597643132438,0.05106073569146696,505.416130130668,505.6435680160262,1.000450001240165,1.000046165566912,0.0,0.009166973520746429,0.009166973520746429,0.009166973520746429,-0.037993015567485335,5.384303689628048,phase,54.06009090022984,58.311048868324384,8.687722740901968,54.6918165385417,59.190540581610236,8.792660554575034,54.06009090022985,58.31104886832441,8.68772274090197,54.69181653854165,59.19054058161017,8.792660554575026,-33.55101945836161,-75.88445333186715,-0.14241133521242944,54.06009090022984,58.311048868324384,8.687722740901968,54.06009090022985,58.31104886832441,8.68772274090197,nan,-33.55101945836161,nan,-75.88445333186715,False,8.17302363636775,0e56a86bb28bead8,,0.3050597643132438,0.05106073569146696,4.616556691194873e-05,tone,0.009166973520746429,14.200390578118698,-22.946106392044978,1.0105086779824914,0.9897073166113647,-3.6010116809129786
50,51000,7,8,650,0.3420959866910209,0.18443351700866042,505.14774951310943,504.66937480430437,0.999053000415688,0.9999702256699515,0.0,0.015098371608807518,0.015098371608807518,0.015098371608807518,-0.02823072267033599,-4.723925586594701,phase,54.557971111639844,59.16031851491076,8.770427094956785,54.387195027037826,58.775676825072225,8.742058974591002,54.55797111163981,59.16031851491074,8.77042709495678,54.387195027037826,58.77567682507233,8.742058974591002,-33.505880085509176,-73.48570448474396,-0.1791979028187446,54.557971111639844,59.16031851491076,8.770427094956785,54.55797111163981,59.16031851491074,8.77042709495678,nan,-33.505880085509176,nan,-73.48570448474396,False,6.987998848261359,fc62ca372353d61e,,0.3420959866910209,0.18443351700866042,-2.9774330048470965e-05,tone,0.015098371608807518,14.318879016615742,-22.88088334087663,1.0105034127191848,0.9897124736425637,-3.605541192395621
51,52020,6,8,4554,-0.6729409093765586,-0.12873170055832706,505.06407000797753,505.4776687423922,1.0008189034995265,0.9999524580360728,0.0,-0.017407563444720987,-0.017407563444720987,-0.017407563444720987,-0.041725309994080514,-8.596323701971242,phase,54.35176650259429,59.0992862828618,8.736173837640248,54.76143057333513,59.83492570536529,8.80422434773009,54.35176650259433,59.099286282861826,8.736173837640255,54.761430573335055,59.83492570536527,8.804224347730077,-33.588954575882596,-73.62353608367142,-0.21456087899009724,54.35176650259429,59.0992862828618,8.736173837640248,54.35176650259433,59.099286282861826,8.736173837640255,nan,-33.588954575882596,nan,-73.62353608367142,False,7.655195013798355,ba5f8c0e24c3a759,,-0.6729409093765586,-0.12873170055832706,-4.7541963927200115e-05,tone,-0.017407563444720987,14.08579784606531,-22.92640776983486,1.0104950054887454,0.9897207082871309,-3.6003189233622046
52,53040,3,8,5059,0.34520123736039676,-0.4943654204940865,505.1618457639704,504.9158813985466,0.9995130978962756,1.0000098174854213,0.0,-0.015153301948289023,-0.015153301948289023,-0.015153301948289023,-0.01711636114317644,12.079760407153538,phase,54.44797968427097,58.74107450384037,8.75215609373272,54.5744476251613,59.43770265533293,8.773164057335764,54.44797968427099,58.74107450384031,8.752156093732724,54.57444762516127,59.43770265533288,8.77316405733576,-33.52105989117432,-72.2280078611592,0.12675964967995945,54.44797968427097,58.74107450384037,8.75215609373272,54.44797968427099,58.74107450384031,8.752156093732724,nan,-33.52105989117432,nan,-72.2280078611592,False,7.390918286106314,f5d2772a21eebdcb,,0.34520123736039676,-0.4943654204940865,9.817485421281802e-06,tone,-0.015153301948289023,14.205363437602006,-23.101232743915055,1.0104967415797428,0.989719007904315,-3.595772932777718
53,54060,4,8,6653,-0.0963104102600397,-0.2902809058075083,505.3356215348204,504.70118957686185,0.998744533472563,0.9999620506753015,0.0,-0.02623541371050639,-0.02623541371050639,-0.02623541371050639,-0.04011111271506101,0.15437677850453743,phase,54.59780980075442,58.89080576765906,8.777044817401068,54.32951951605902,59.052446492885636,8.732478324926749,54.597809800754405,58.89080576765909,8.777044817401064,54.329519516059094,59.05244649288571,8.732478324926761,-33.56917623652717,-75.30972420662708,-0.37411259825615195,54.59780980075442,58.89080576765906,8.777044817401068,54.597809800754405,58.89080576765909,8.777044817401064,nan,-33.56917623652717,nan,-75.30972420662708,False,7.046796099314105,952664a44cb53677,,-0.0963104102600397,-0.2902809058075083,-3.79493246984719e-05,tone,-0.02623541371050639,14.172004949440712,-23.203886442814664,1.010490030737676,0.9897255810081582,-3.587902308664566
54,55296,0,7,7729,-0.042609381824345344,0.43263438586750125,505.2991798564077,504.88010329628247,0.9991706367695979,1.0000021808451496,0.0,-0.044149115805910626,-0.044149115805910626,-0.044149115805910626,-0.044213977193558886,-2.9041887099568755,phase,54.89467606409618,59.263980484011825,8.826358150182092,54.70138567511829,58.93395985505392,8.794250112145896,54.8946760640962,59.26398048401178,8.826358150182095,54.70138567511829,58.9339598550539,8.794250112145896,-33.52671609441496,-73.35368132457897,-0.43849872913853005,54.89467606409618,59.263980484011825,8.826358150182092,54.8946760640962,59.26398048401178,8.826358150182095,nan,-33.52671609441496,nan,-73.35368132457897,False,7.499955648453948,fc9c46ef719629fc,,-0.042609381824345344,0.43263438586750125,2.1808451495797243e-06,tone,-0.044149115805910626,14.157246482573271,-23.0508924837221,1.0104904163890753,0.9897252032822913,-3.574657573922793
55,56100,4,7,483,-0.31145494659406125,-0.09723107772204015,505.7287901540829,504.97946989511314,0.9985183357689772,1.0000160644901097,0.0,0.060258368367107365,0.060258368367107365,0.060258368367107365,-0.06151535957344256,2.9658833044361628,phase,50.20657734208501,54.397934600291634,8.047604209648673,50.142836923651075,54.28383993698496,8.037016100274267,50.206577342084955,54.39793460029162,8.047604209648664,50.14283692365103,54.28383993698485,8.03701610027426,-33.56929928500877,-75.21421266072673,-0.51680564930356,50.20657734208501,54.397934600291634,8.047604209648673,50.206577342084955,54.39793460029162,8.047604209648664,nan,-33.56929928500877,nan,-75.21421266072673,False,7.992174405119253,776901461ceb055a,,-0.31145494659406125,-0.09723107772204015,1.6064490109712892e-05,tone,0.060258368367107365,14.049368931693117,-23.08527665125654,1.010493257166403,0.989722420926609,-3.5927350844329253
56,57120,2,8,1565,0.10593869808861217,-0.22772028540840947,505.41357934539343,504.96547520446506,0.999113391172614,0.9999869051670854,0.0,-0.018519416023833377,-0.018519416023833377,-0.018519416023833377,-0.021385863894948426,-4.483250373173047,phase,54.49673549380644,59.21835738708687,8.760255065416354,54.68620347815873,59.03578946942133,8.791728152518063,54.49673549380642,59.21835738708687,8.76025506541635,54.68620347815876,59.03578946942133,8.791728152518067,-33.57710366744605,-77.9199851521335,-0.08503071160111553,54.49673549380644,59.21835738708687,8.760255065416354,54.49673549380642,59.21835738708687,8.76025506541635,nan,-33.57710366744605,nan,-77.9199851521335,False,9.087048730182213,196c8a1afb5b5dca,,0.10593869808861217,-0.22772028540840947,-1.3094832914561927e-05,tone,-0.018519416023833377,14.086062441588462,-23.165806402030825,1.0104909415243393,0.9897246890000124,-3.5871792596257754
57,58140,1,8,2594,0.09320690528082595,0.1515456531518775,505.51845926298665,505.079844306721,0.9991323463105479,0.9999705016267737,0.0,0.04447718093537673,0.04447718093537673,0.04447718093537673,-0.05029157251335079,-2.6044467185734823,phase,54.547488786021304,59.00809828924784,8.768685844854039,54.52851069389225,59.430286209391795,8.765533337855857,54.547488786021276,59.00809828924785,8.768685844854033,54.5285106938923,59.430286209391916,8.765533337855866,-33.577806370779065,-78.58596448369669,-0.26547906251247877,54.547488786021304,59.00809828924784,8.768685844854039,54.547488786021276,59.00809828924785,8.768685844854033,nan,-33.577806370779065,nan,-78.58596448369669,False,7.756939615721417,79f5f3dd3bd34983,,0.09320690528082595,0.1515456531518775,-2.949837322629989e-05,tone,0.04447718093537673,14.118346171711838,-23.112214752562377,1.0104857251525257,0.9897297983226759,-3.6005224139063885
58,59160,3,8,807,-0.11293113795591032,0.26005448986081303,505.3493623705914,505.0486377136504,0.9994049173119952,1.0000473134373469,0.0,0.0013688718812311321,0.0013688718812311321,0.0013688718812311321,-0.037834190268930215,-1.4689209186148955,phase,54.28166724044935,58.936561051325775,8.72452944193511,54.466646695832075,59.04937543052229,8.755256926217953,54.281667240449366,58.936561051325796,8.724529441935111,54.4666466958321,59.04937543052233,8.755256926217957,-33.56085819518994,-77.16945740545304,-0.2455679215129143,54.28166724044935,58.936561051325775,8.72452944193511,54.281667240449366,58.936561051325796,8.724529441935111,nan,-33.56085819518994,nan,-77.16945740545304,False,7.409196124997321,4b545b2d5e9aa7d4,,-0.11293113795591032,0.26005448986081303,4.731343734687421e-05,tone,0.0013688718812311321,14.079230430340427,-23.02025119684693,1.0104940918243088,0.9897216038945919,-3.600933075470758
59,60180,7,8,4711,-0.32890611904332445,-0.1058590644570776,505.45858086792055,505.2626078879803,0.9996122867681785,1.0000210713892514,0.0,-0.03287818356831085,-0.03287818356831085,-0.03287818356831085,-0.03693336180897571,-0.8283340945302288,phase,54.37794154162097,59.83029938915118,8.740521850767603,54.64078130072242,59.16039355180976,8.78418294031934,54.37794154162091,59.83029938915118,8.740521850767594,54.640781300722345,59.160393551809626,8.784182940319328,-33.56240911524529,-77.91563709839457,-0.23918272454446843,54.37794154162097,59.83029938915118,8.740521850767603,54.37794154162091,59.83029938915118,8.740521850767594,nan,-33.56240911524529,nan,-77.91563709839457,False,7.799565708206317,2b6cddd6f33d1dc9,,-0.32890611904332445,-0.1058590644570776,2.1071389251448025e-05,tone,-0.03287818356831085,13.965308792800384,-23.05768664577942,1.0104978180143191,0.9897179543798882,-3.5910696204002646
