iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,tone_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,skew_phase_ps,skew_diff_route_ps,skew_centroid_ps,skew_source,skew_used_ps,skew_observable,gain_mag_ratio,skew_slope_ps,skew_fold_ps,phase_a_samples,phase_b_samples,dither_peak_a_codes,dbc_ab_coherent,dbc_ab_coherent_cal,snr_dither_db,snr_dither_db_cal,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,raw_difference_dbc,cal_difference_dbc,cal_dc_difference_codes,raw_sndr_db,raw_sfdr_db,raw_enob,cal_sndr_db,cal_sfdr_db,cal_enob,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,swapped,align_margin,frame_sha1,rejected,offset_error_a,offset_error_b,gain_error,gain_source,skew_error_ps,offset_a_state,offset_b_state,gain_corr_a,gain_corr_b,skew_cmd_ps
27,27648,0,8,4182,-0.8290338298095169,12.461181748123302,1310.757492138095,1302.2054506030197,0.9934754967365281,0.99998713264094,0.0,0.00292115271408169,0.00292115271408169,0.00292115271408169,-0.007195020743367603,-0.9308022039574619,phase,0.00292115271408169,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.78187721873881,50.63409483142606,6.482039405106116,40.814069170398746,50.55678286177269,6.487386905381852,40.78187721873882,50.634094831426076,6.482039405106117,40.814069170398724,50.556782861772696,6.4873869053818485,-33.573452579993074,-77.39766826752503,1.7741142694718963,40.78187721873881,50.63409483142606,6.482039405106116,40.78187721873882,50.634094831426076,6.482039405106117,nan,-33.573452579993074,nan,-77.39766826752503,False,16.561581180910988,f453ae937fba5eeb,,-0.8290338298095169,12.461181748123302,-1.2867359060031447e-05,tone,0.00292115271408169,14.01058160758902,-16.336043945840245,1.0104701898136317,0.9897445676273694,-3.579145840482945
28,28560,4,8,5245,-0.45591312440001275,-23.89215948929003,1310.320419185303,1301.2822806893705,0.9931023447672807,1.0000169178668026,0.0,-0.010008012554428609,-0.010008012554428609,-0.010008012554428609,-0.022932503466263535,-1.5776602651966618,phase,-0.010008012554428609,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.84478976522639,50.332174722400765,6.492489994223654,40.85800760800804,50.3569402828819,6.494685649170771,40.84478976522639,50.332174722400794,6.492489994223654,40.85800760800802,50.35694028288187,6.494685649170769,-33.54394970172486,-73.0388646218608,6.960188970660154,40.84478976522639,50.332174722400765,6.492489994223654,40.84478976522639,50.332174722400794,6.492489994223654,nan,-33.54394970172486,nan,-73.0388646218608,False,15.880310397620104,2ad39ba00efcf585,,-0.45591312440001275,-23.89215948929003,1.691786680257934e-05,tone,-0.010008012554428609,13.852665426440286,-24.78494692016789,1.0104731814386456,0.9897416374127588,-3.5761434367166163
29,29580,1,7,6315,2.7120105875498757,2.588481524979114,1310.6447876380269,1310.1610684632494,0.9996309303791997,1.0000996505808588,0.0,0.02022908541463053,0.02022908541463053,0.02022908541463053,-0.08220135534208177,-0.049612112582244974,phase,0.02022908541463053,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.82869817685036,50.69330115077567,6.489816972898732,40.85338495731342,50.82128073676561,6.493917766995586,40.82869817685036,50.69330115077568,6.489816972898732,40.85338495731342,50.82128073676564,6.493917766995586,-33.5099256971032,-74.3470927710291,-1.4589102248253205,40.82869817685036,50.69330115077567,6.489816972898732,40.82869817685036,50.69330115077568,6.489816972898732,nan,-33.5099256971032,nan,-74.3470927710291,False,16.75244709282468,f36974b179c5ca84,,2.7120105875498757,2.588481524979114,9.965058085881218e-05,tone,0.02022908541463053,14.792030986138805,-23.869588305862298,1.0104908029305533,0.9897243791749653,-3.5822121623410053
30,30600,5,7,7354,2.4963356895044457,2.6927080866275293,1312.733199554445,1311.1556246271368,0.9987982516722791,1.0000154838956512,0.0,0.04969494414285173,0.04969494414285173,0.04969494414285173,-0.0504648127693704,-2.2915086960385325,phase,0.04969494414285173,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.779178686191386,50.19336130703475,6.4815911438856135,40.70696157118136,50.126150229018826,6.469594945378964,40.77917868619137,50.19336130703476,6.481591143885611,40.70696157118136,50.12615022901884,6.469594945378964,-33.55972322908276,-76.70408047604906,-1.6253844472228725,40.779178686191386,50.19336130703475,6.4815911438856135,40.77917868619137,50.19336130703476,6.481591143885611,nan,-33.55972322908276,nan,-76.70408047604906,False,18.142739395584034,038d9ffc73cc2603,,2.4963356895044457,2.6927080866275293,1.5483895651202673e-05,tone,0.04969494414285173,15.65667763981706,-22.9173556942889,1.0104935410390294,0.989721697378413,-3.597120645583861
31,31620,7,7,66,0.5711210775426965,17.86352947217154,1310.0750346933685,1301.2449911119797,0.9932598947788853,0.9998721200380122,0.0,0.005083964388710289,0.005083964388710289,0.005083964388710289,-0.10654576916908491,-1.6480875659772811,phase,0.005083964388710289,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.86489647110834,50.72190809853553,6.495829978589426,40.84634962607342,50.73886952940243,6.492749107321167,40.86489647110834,50.721908098535536,6.495829978589426,40.84634962607343,50.73886952940245,6.492749107321169,-33.592119347214776,-78.33633299718123,-1.9479439094228237,40.86489647110834,50.72190809853553,6.495829978589426,40.86489647110834,50.721908098535536,6.495829978589426,nan,-33.592119347214776,nan,-78.33633299718123,False,14.58476241266244,898270f0ca475467,,0.5711210775426965,17.86352947217154,-0.00012787996198782015,tone,0.005083964388710289,15.854494220548894,-16.600190644941154,1.0104709272107963,0.9897438491864672,-3.598645834900474
32,32640,1,7,1110,-6.592857340569063,-22.91528421427641,1310.1265403986731,1304.2014048245558,0.9954774326056212,1.0000327867977263,0.0,0.02714889408672305,0.02714889408672305,0.02714889408672305,-0.04089326890785116,-1.4099848298374178,phase,0.02714889408672305,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.823802790427976,50.6277569848848,6.489003785785379,40.88059182174626,50.7526921408588,6.49843717969207,40.823802790427976,50.6277569848848,6.489003785785379,40.88059182174626,50.75269214085877,6.49843717969207,-33.5398934474522,-75.436515620139,4.7593846589742075,40.823802790427976,50.6277569848848,6.489003785785379,40.823802790427976,50.6277569848848,6.489003785785379,nan,-33.5398934474522,nan,-75.436515620139,False,19.1001832466539,4d269e9c32b333da,,-6.592857340569063,-22.91528421427641,3.27867977263363e-05,tone,0.02714889408672305,13.57090544321656,-24.703650425559317,1.0104767249793287,0.98973817052966,-3.606790503126491
33,33660,6,8,2159,1.4898366248137194,10.184704789278001,1310.7802834776812,1301.7263119643478,0.9930926856106563,0.9999939693004548,0.0,0.0029827609661543172,0.0029827609661543172,0.0029827609661543172,-0.006954676683817992,-0.6700416281375692,phase,0.0029827609661543172,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.75645082367835,50.75119703475633,6.477815751441587,40.855660703233866,50.585012876660834,6.4942957978793805,40.75645082367835,50.75119703475632,6.477815751441587,40.85566070323387,50.585012876660855,6.494295797879381,-33.53000072612015,-74.47454041220541,-1.49086101829392,40.75645082367835,50.75119703475633,6.477815751441587,40.75645082367835,50.75119703475632,6.477815751441587,nan,-33.53000072612015,nan,-74.47454041220541,False,21.165507028568012,284dd3b1f2afddb7,,1.4898366248137194,10.184704789278001,-6.030699545189755e-06,tone,0.0029827609661543172,14.086941889969422,-21.10204468538697,1.0104756585500616,0.9897392150783278,-3.607685331416337
34,34680,6,8,3235,1.1677506578829404,0.7400708847686778,1310.9417842421856,1311.4395828799563,1.000379725967815,1.0000358543370116,0.0,0.0088116870509633,0.0088116870509633,0.0088116870509633,-0.029838162244793538,1.0273538803615359,phase,0.0088116870509633,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.77361030697421,50.459462552215,6.480666163949206,40.87494070359458,50.74030558881442,6.49749845574661,40.77361030697421,50.45946255221501,6.480666163949206,40.874940703594575,50.74030558881443,6.497498455746608,-33.55737758653463,-76.47916038816349,1.932876726541883,40.77361030697421,50.459462552215,6.480666163949206,40.77361030697421,50.45946255221501,6.480666163949206,nan,-33.55737758653463,nan,-76.47916038816349,False,14.94479973497819,1c93768d359aac5b,,1.1677506578829404,0.7400708847686778,3.5854337011587134e-05,tone,0.0088116870509633,14.491417472137817,-20.840334524040543,1.0104819987886522,0.98973300517339,-3.6103288375316263
35,35700,1,8,4265,-3.400809881983278,7.710595833243062,1310.3205220842667,1304.5686530518597,0.9956103343147997,0.9999975306035125,0.0,-0.020629563420627516,-0.020629563420627516,-0.020629563420627516,-0.020154908267096972,-2.5031105419317012,phase,-0.020629563420627516,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.797484608743,50.44846046693323,6.484631994807808,40.86352962869307,50.726505017118804,6.495602928354332,40.797484608743,50.44846046693323,6.484631994807808,40.863529628693065,50.7265050171188,6.49560292835433,-33.522751715328624,-75.02362252384403,1.5272656362485364,40.797484608743,50.44846046693323,6.484631994807808,40.797484608743,50.44846046693323,6.484631994807808,nan,-33.522751715328624,nan,-75.02362252384403,False,17.234670193793637,396a0ed5eb46f376,,-3.400809881983278,7.710595833243062,-2.4693964875144303e-06,tone,-0.020629563420627516,13.313481140643503,-18.113630930719143,1.0104815621145298,0.9897334328820074,-3.604139968505438
36,36720,3,8,5340,-0.731192860450619,-17.782618687383092,1310.0378805998434,1297.9032239662363,0.9907371711816066,0.9999711199570245,0.0,0.002934963874219562,0.002934963874219562,0.002934963874219562,-0.02331516115747644,1.4884615209552157,phase,0.002934963874219562,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.8775922083645,50.63410549626142,6.497938905043937,40.85865841159085,50.46579715648154,6.494793756078216,40.877592208364476,50.6341054962614,6.497938905043934,40.858658411590845,50.46579715648158,6.494793756078214,-33.55943473277815,-77.77880809079271,5.8894820613178736,40.8775922083645,50.63410549626142,6.497938905043937,40.877592208364476,50.6341054962614,6.497938905043934,nan,-33.55943473277815,nan,-77.77880809079271,False,15.872832709177015,e33eea73a30985fa,,-0.731192860450619,-17.782618687383092,-2.8880042975520936e-05,tone,0.002934963874219562,13.0602182304107,-24.402108548839653,1.0104764551331153,0.9897384351466862,-3.605020457667704
37,37888,0,8,6396,2.6000513867989263,0.3810977555914481,1310.0463051354618,1308.5684938822653,0.9988719396807553,1.0000494399748059,0.0,0.020716687026617917,0.020716687026617917,0.020716687026617917,-0.04524331009581108,1.0470926123912634,phase,0.020716687026617917,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.950723864218695,50.47224215701185,6.5100870206343355,40.86067755821256,50.590687920086864,6.4951291624937815,40.950723864218695,50.47224215701182,6.5100870206343355,40.86067755821257,50.590687920086864,6.495129162493783,-33.54490239553642,-76.24795497647985,-0.4398661598048097,40.950723864218695,50.47224215701185,6.5100870206343355,40.950723864218695,50.47224215701182,6.5100870206343355,nan,-33.54490239553642,nan,-76.24795497647985,False,16.75496992697068,ebf52369a9b28f5a,,2.6000513867989263,0.3810977555914481,4.943997480588713e-05,tone,0.020716687026617917,13.960801297692305,-24.267341412674796,1.0104851977709501,0.9897298723574531,-3.611235463775689
38,38760,1,7,6175,3.5673209471035348,4.2036643354453105,1310.2522291756063,1311.248111700697,1.0007600693232306,0.9999983852023384,0.0,-0.02503255518237522,-0.02503255518237522,-0.02503255518237522,-0.024309879673499322,-0.6978185368423395,phase,-0.02503255518237522,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.80777179372694,50.40294426460724,6.4863408295227485,40.77043035338523,50.45655046870914,6.480137932456019,40.80777179372693,50.402944264607214,6.486340829522747,40.77043035338525,50.45655046870913,6.480137932456023,-33.53946960076242,-73.93063436347464,-1.4005098204782191,40.80777179372694,50.40294426460724,6.4863408295227485,40.80777179372693,50.402944264607214,6.486340829522747,nan,-33.53946960076242,nan,-73.93063436347464,False,16.94764530125318,2eb886e147b815af,,3.5673209471035348,4.2036643354453105,-1.6147976615865645e-06,tone,-0.02503255518237522,15.196408048034087,-22.78079184142523,1.0104849122183517,0.9897301520452644,-3.603725697220977
39,39780,2,8,232,-0.5663628219153906,14.90533851625114,1310.7845590126663,1302.5700627582512,0.9937331453914878,0.9999715232213353,0.0,0.050662721895925494,0.050662721895925494,0.050662721895925494,-0.061328497650358554,-0.1272469850210046,phase,0.050662721895925494,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.73078771815442,50.51356170684612,6.473552777102063,40.85615205384016,50.431443839819885,6.494377417581423,40.73078771815442,50.51356170684613,6.473552777102063,40.85615205384015,50.431443839819835,6.494377417581421,-33.542425951273785,-76.50387720637575,-1.3335612277644469,40.73078771815442,50.51356170684612,6.473552777102063,40.73078771815442,50.51356170684613,6.473552777102063,nan,-33.542425951273785,nan,-76.50387720637575,False,17.286806594067567,46791732fafd1bb6,,-0.5663628219153906,14.90533851625114,-2.8476778664687785e-05,tone,0.050662721895925494,15.000237887279077,-17.50979098335568,1.0104798765311935,0.9897350844428567,-3.6189245137897545
40,40960,0,8,1308,-3.9790806005992936,-13.497793683891148,1308.9141449744511,1300.4281305315,0.99351675243519,1.000013193610133,0.0,-0.04236356790605509,-0.04236356790605509,-0.04236356790605509,-0.031300518188025185,0.3799725442619708,phase,-0.04236356790605509,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.88115916089471,50.49190421217822,6.498531422075534,40.88653018412205,50.43068908631756,6.499423618624927,40.88115916089471,50.49190421217823,6.498531422075534,40.88653018412205,50.43068908631757,6.499423618624927,-33.54776066110989,-74.84412669979565,4.603500217377386,40.88115916089471,50.49190421217822,6.498531422075534,40.88115916089471,50.49190421217823,6.498531422075534,nan,-33.54776066110989,nan,-74.84412669979565,False,18.12020712572349,de2775844ea05888,,-3.9790806005992936,-13.497793683891148,1.3193610133077627e-05,tone,-0.04236356790605509,13.622003404282166,-22.283015519516553,1.0104822096097628,0.9897327992917092,-3.606215443417938
41,41984,0,8,2369,1.9153846729474537,9.818759835117874,1311.2380135750677,1302.3334972063117,0.9932090770122824,0.9999300446889333,0.0,-0.08223882408168945,-0.08223882408168945,-0.08223882408168945,-0.10457818964245633,-0.21661688756399947,phase,-0.08223882408168945,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.79710824064076,50.384856831790465,6.484569475189496,40.77494610289068,50.4340588022929,6.480888056958586,40.79710824064077,50.38485683179047,6.484569475189497,40.774946102890695,50.434058802292924,6.480888056958588,-33.60525844424943,-72.36215606497788,1.0422060716636565,40.79710824064076,50.384856831790465,6.484569475189496,40.79710824064077,50.38485683179047,6.484569475189497,nan,-33.60525844424943,nan,-72.36215606497788,False,19.80455704737505,4fcd905d1f1d5783,,1.9153846729474537,9.818759835117874,-6.995531106668285e-05,tone,-0.08223882408168945,14.28543382310221,-18.81079963988662,1.0104698391052351,0.9897449166259045,-3.581543796193431
42,42840,7,8,3416,1.8683768030186303,-2.042796522637036,1309.9523405194955,1311.3489364921363,1.0010661425835439,1.0000548042289974,0.0,0.03750087793882227,0.03750087793882227,0.03750087793882227,-0.057313792271664374,-0.2845563553192184,phase,0.03750087793882227,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.81390790747562,50.54741629953548,6.4873601175208675,40.792991151349234,50.36649430857651,6.483885573313827,40.81390790747561,50.547416299535456,6.487360117520867,40.79299115134924,50.3664943085765,6.483885573313828,-33.54439768212613,-75.74289462767285,3.8475676263926073,40.81390790747562,50.54741629953548,6.4873601175208675,40.81390790747561,50.547416299535456,6.487360117520867,nan,-33.54439768212613,nan,-75.74289462767285,False,16.291164766457317,028287d78014642b,,1.8683768030186303,-2.042796522637036,5.480422899739601e-05,tone,0.03750087793882227,14.932590082249511,-19.533186560913066,1.0104795302588152,0.9897354247598634,-3.592794059575078
43,44032,0,8,4464,0.24580338072322166,5.7420728908750185,1311.5944520200412,1305.3036394134253,0.9952036907468409,1.0000336527383136,0.0,0.009104482099424079,0.009104482099424079,0.009104482099424079,-0.03137849742999398,-0.39036236864127444,phase,0.009104482099424079,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.75871821591696,50.93948294460446,6.478192394670591,40.851758757926866,50.966838972891786,6.493647634207122,40.75871821591696,50.93948294460449,6.478192394670591,40.851758757926866,50.966838972891765,6.493647634207122,-33.5442761169773,-76.61337682500276,2.3172746450902935,40.75871821591696,50.93948294460446,6.478192394670591,40.75871821591696,50.93948294460449,6.478192394670591,nan,-33.5442761169773,nan,-76.61337682500276,False,18.5037217326144,fcee29f299b8ed28,,0.24580338072322166,5.7420728908750185,3.365273831357207e-05,tone,0.009104482099424079,15.017729049123083,-17.502618126632896,1.0104854812043755,0.9897295961772427,-3.595525404204905
44,44880,4,8,4975,-0.49215028128037375,-19.123054724502406,1309.796997301983,1297.9138839038078,0.9909275151625382,0.9999377136515093,0.0,-0.03505091181670548,-0.03505091181670548,-0.03505091181670548,-0.05787412518963978,0.9942965510664119,phase,-0.03505091181670548,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.800249695313866,50.46407104095213,6.485091311513932,40.8417916896351,50.38992476553163,6.491991975022443,40.80024969531387,50.464071040952156,6.4850913115139335,40.8417916896351,50.389924765531624,6.491991975022443,-33.585553248020354,-74.27085669780546,4.562491656133426,40.800249695313866,50.46407104095213,6.485091311513932,40.80024969531387,50.464071040952156,6.4850913115139335,nan,-33.585553248020354,nan,-74.27085669780546,False,16.77606312464721,849954eb564f8eeb,,-0.49215028128037375,-19.123054724502406,-6.228634849070325e-05,tone,-0.03505091181670548,14.847263860209308,-24.265141122234247,1.0104744668004808,0.989740385011684,-3.585010130659893
45,45900,2,8,6579,-2.539333206198565,-2.507940208837196,1311.5388626540248,1308.7695178447736,0.9978884767442978,1.0000507808324532,0.0,0.030746930662222654,0.030746930662222654,0.030746930662222654,-0.052541313138630336,-1.4070417098257857,phase,0.030746930662222654,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.86828859775337,50.9311578291655,6.4963934547763085,40.7735022310565,50.65628522201439,6.480648211138954,40.86828859775334,50.931157829165485,6.496393454776303,40.77350223105648,50.65628522201437,6.480648211138951,-33.55938546537047,-73.49209881851112,-1.9287695383421468,40.86828859775337,50.9311578291655,6.4963934547763085,40.86828859775334,50.931157829165485,6.496393454776303,nan,-33.55938546537047,nan,-73.49209881851112,False,15.882822862867728,1189a4ad31e61f47,,-2.539333206198565,-2.507940208837196,5.0780832453245495e-05,tone,0.030746930662222654,13.967710094755297,-25.152019223184585,1.0104834465290353,0.9897315899861867,-3.59423420985856
46,46920,5,7,7613,-0.10787978565100137,2.6970425774795417,1310.2199788733576,1309.8769053327242,0.9997381557706604,0.9999630879698239,0.0,-0.004775011676982226,-0.004775011676982226,-0.004775011676982226,-0.029982834961770233,-0.13986252794311146,phase,-0.004775011676982226,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.804499385024954,50.63424691080218,6.4857972400373685,40.80492440076626,50.72202745668396,6.485867840658848,40.80449938502494,50.63424691080218,6.485797240037366,40.80492440076627,50.722027456683946,6.485867840658849,-33.56628831499711,-80.11901035998005,-2.339857457387316,40.804499385024954,50.63424691080218,6.4857972400373685,40.80449938502494,50.63424691080218,6.485797240037366,nan,-33.56628831499711,nan,-80.11901035998005,False,17.23123528327074,407f26070ef5c9d9,,-0.10787978565100137,2.6970425774795417,-3.691203017608391e-05,tone,-0.004775011676982226,13.930343896320728,-24.19826073788554,1.010476919204828,0.9897379834975896,-3.5928017063554654
47,47940,3,8,365,-1.672546420045061,-5.101004743285253,1309.2663792435728,1306.7807900712,0.9981015405178213,1.0000378937381287,0.0,0.02679936656493103,0.02679936656493103,0.02679936656493103,-0.04141419923332725,-0.9715792704958823,phase,0.02679936656493103,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.89243116774742,50.9603538385005,6.500403848463027,40.889270321957085,50.770243261206176,6.499878791022772,40.892431167747404,50.960353838500446,6.500403848463025,40.889270321957085,50.770243261206176,6.499878791022772,-33.54761862600728,-75.98180315753284,-1.0734557258292607,40.89243116774742,50.9603538385005,6.500403848463027,40.892431167747404,50.960353838500446,6.500403848463025,nan,-33.54761862600728,nan,-75.98180315753284,False,16.62397737183407,086b9b6f2b30f025,,-1.672546420045061,-5.101004743285253,3.7893738128680354e-05,tone,0.02679936656493103,13.351022156368042,-26.00212366920466,1.0104836200856862,0.9897314203936967,-3.6008415163249445
48,48960,4,8,1402,1.6417773127164612,16.508568488699666,1310.600528741416,1303.8433367558941,0.9948442016943098,0.9999338077050733,0.0,-0.02858399758717593,-0.02858399758717593,-0.02858399758717593,-0.05856416088814113,0.27523312680556045,phase,-0.02858399758717593,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.80163023725322,50.07194123818384,6.485320637417479,40.82805295885183,50.25602004198259,6.489709793829208,40.80163023725322,50.07194123818384,6.485320637417479,40.828052958851806,50.25602004198255,6.4897097938292045,-33.529313818740604,-71.77170864087908,-2.548239639370678,40.80163023725322,50.07194123818384,6.485320637417479,40.80163023725322,50.07194123818384,6.485320637417479,nan,-33.529313818740604,nan,-71.77170864087908,False,18.827922037921244,86bf6abc2b0bda86,,1.6417773127164612,16.508568488699666,-6.619229492665912e-05,tone,-0.02858399758717593,13.919682595813894,-20.164177280934496,1.0104719149954713,0.9897428858565854,-3.5922663170487916
49,49980,6,8,2468,0.5409548454228599,-5.827834087569073,1311.3026505704704,1308.2618164491025,0.9976810585107526,1.0000847289992238,0.0,0.013405705624936983,0.013405705624936983,0.013405705624936983,-0.06846654554077398,-0.5596866729109871,phase,0.013405705624936983,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.77473197249107,50.34320307638487,6.480852487124763,40.75514068190376,50.290263365068384,6.477598119917569,40.77473197249109,50.34320307638494,6.480852487124767,40.75514068190378,50.290263365068384,6.477598119917572,-33.55333917234168,-75.50355970654562,2.8743050395521283,40.77473197249107,50.34320307638487,6.480852487124763,40.77473197249109,50.34320307638494,6.480852487124767,nan,-33.55333917234168,nan,-75.50355970654562,False,18.734617450145446,99d3eeed6852c0c6,,0.5409548454228599,-5.827834087569073,8.472899922384869e-05,tone,0.013405705624936983,14.107054647513964,-22.225057899322426,1.010486897843439,0.989728211613183,-3.596288028736273
50,51000,7,8,650,1.4380429037806002,15.380396134727592,1310.3042197558143,1302.1321384125135,0.9937632183274021,0.9999532744126229,0.0,0.03023840457698212,0.03023840457698212,0.03023840457698212,-0.041460208177523154,-1.4301746586069362,phase,0.03023840457698212,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.78080931356066,50.567822097328204,6.48186201221938,40.79985806961049,50.64033337412505,6.4850262574103805,40.78080931356068,50.56782209732823,6.481862012219383,40.79985806961047,50.640333374125035,6.485026257410378,-33.50965681476087,-72.8627372553294,0.4131394759395308,40.78080931356066,50.567822097328204,6.48186201221938,40.78080931356068,50.56782209732823,6.481862012219383,nan,-33.50965681476087,nan,-72.8627372553294,False,15.871314993697208,b779b7fa3b6a9433,,1.4380429037806002,15.380396134727592,-4.672558737706112e-05,tone,0.03023840457698212,14.60514622831266,-16.786050923477468,1.0104786351145172,0.9897363049769557,-3.6053595501093674
51,52020,6,8,4554,-2.87355904405419,-14.632683770475268,1311.3402142457414,1305.7169748974848,0.9957118379447464,0.9999603304165537,0.0,-0.01686858818929363,-0.01686858818929363,-0.01686858818929363,-0.03330349230011072,-0.18545746974505908,phase,-0.01686858818929363,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.79279851265301,50.75057533207505,6.483853573530401,40.767430363806376,50.5541736763398,6.479639595316675,40.792798512652986,50.75057533207505,6.483853573530397,40.767430363806376,50.55417367633982,6.479639595316675,-33.59142031809641,-74.65929957938118,5.658851207548617,40.79279851265301,50.75057533207505,6.483853573530401,40.792798512652986,50.75057533207505,6.483853573530397,nan,-33.59142031809641,nan,-74.65929957938118,False,17.51870453731331,6c4fc98964614543,,-2.87355904405419,-14.632683770475268,-3.966958344625571e-05,tone,-0.01686858818929363,13.60983011724517,-21.960600239202112,1.0104716201928734,0.9897431761742478,-3.6002989736525794
52,53040,3,8,5059,4.217293279051091,7.3641913938801435,1310.7927532819813,1309.191779791506,0.9987786219549454,1.000027817469291,0.0,-0.021947485934982195,-0.021947485934982195,-0.021947485934982195,-0.03044185588634651,1.6238519408110583,phase,-0.021947485934982195,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.75054243606343,50.513807602029104,6.476834291704889,40.82292453633346,50.52709646573281,6.488857896400908,40.75054243606342,50.513807602029075,6.476834291704888,40.82292453633347,50.52709646573281,6.4888578964009085,-33.52141154918176,-71.199688975598,1.4738471434945843,40.75054243606343,50.513807602029104,6.476834291704889,40.75054243606342,50.513807602029075,6.476834291704888,nan,-33.52141154918176,nan,-71.199688975598,False,16.7599351437928,508497fa6aaed8a6,,4.217293279051091,7.3641913938801435,2.781746929092499e-05,tone,-0.021947485934982195,15.070586281170034,-19.3564226607105,1.0104765392264445,0.9897383581819506,-3.5937147278720847
53,54060,4,8,6653,-1.25151029793639,-7.3796340227101,1310.0406784670856,1309.5830089151464,0.9996506447780883,0.9999860713954039,0.0,-0.027133945192455756,-0.027133945192455756,-0.027133945192455756,-0.028902204868832635,-1.4256304547270835,phase,-0.027133945192455756,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.85592896578146,50.49032800578349,6.4943403597643625,40.76929379897794,50.47424435069439,6.4799491360428485,40.85592896578145,50.490328005783496,6.494340359764362,40.76929379897793,50.474244350694406,6.479949136042846,-33.57164560440165,-75.45280294063025,2.5424209507155933,40.85592896578146,50.49032800578349,6.4943403597643625,40.85592896578145,50.490328005783496,6.494340359764362,nan,-33.57164560440165,nan,-75.45280294063025,False,15.881446854142059,aa60c82594df868a,,-1.25151029793639,-7.3796340227101,-1.392860459614731e-05,tone,-0.027133945192455756,14.637099122118263,-21.9660738746869,1.010474076184015,0.9897407707085465,-3.585574544314348
54,55296,0,7,839,-1.5582330424063193,13.072137686482833,1311.160738784718,1301.5013156106509,0.9926329221976092,0.9999832505471733,0.0,-0.0326127877899349,-0.0326127877899349,-0.0326127877899349,-0.04422697800615506,-1.651220993350919,phase,-0.0326127877899349,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.755567689323414,50.258941388817476,6.477669051382628,40.85605260840925,50.46624636675059,6.494360898406853,40.755567689323414,50.25894138881746,6.477669051382628,40.85605260840927,50.466246366750596,6.494360898406857,-33.53318280167844,-74.08904918838823,0.100571044638043,40.755567689323414,50.258941388817476,6.477669051382628,40.755567689323414,50.25894138881746,6.477669051382628,nan,-33.53318280167844,nan,-74.08904918838823,False,15.743319003568436,1daccc1c82089b9b,,-1.5582330424063193,13.072137686482833,-1.674945282670315e-05,tone,-0.0326127877899349,14.09737071374404,-17.343400619554032,1.0104711143286373,0.98974367184,-3.5757907079773674
